position_id,worker_id,position_title,job_profile_id,supervisory_org_id,cost_center_id,position_status,effective_start_date,effective_end_date
P00001356,W00001356,Analyst - Technology Consulting,JP000111,SO000559,CC000643,Filled,2021-04-18,
P00001357,W00001357,Manager - Information Technology,JP000071,SO001837,CC000007,Filled,2013-04-21,
P00001358,W00001358,Senior Consultant - Human Resources,JP000013,SO000694,CC000081,Filled,2016-04-12,
P00001359,W00001359,Senior Consultant - Regulatory Risk,JP000377,SO000466,CC000787,Filled,2020-11-04,
P00001360,W00001360,Analyst - Finance,JP000117,SO001265,CC000559,Filled,2024-05-27,
P00001361,W00001361,Senior Manager - Finance,JP000339,SO000017,CC001511,Filled,2020-08-17,
P00001362,W00001362,Director - Legal,JP000488,SO000421,CC001580,Filled,2001-06-24,
P00001363,W00001363,Analyst - Operations,JP000557,SO001496,CC001511,Filled,1998-11-17,
P00001364,W00001364,Manager - Corporate Tax,JP000258,SO002216,CC001092,Filled,2002-11-05,
P00001365,W00001365,Senior Manager - Technology Consulting,JP000113,SO000472,CC000451,Filled,2020-02-27,
P00001366,W00001366,Senior Manager - Corporate Tax,JP000138,SO000692,CC001209,Filled,2013-08-03,
P00001367,W00001367,Manager - Audit Assurance,JP000571,SO001420,CC002268,Filled,2015-02-26,
P00001368,W00001368,Consultant - Human Resources,JP000236,SO001945,CC001313,Filled,2024-02-14,
P00001369,W00001369,Senior Manager - Technology Consulting,JP000486,SO000105,CC000228,Filled,1996-10-30,
P00001370,W00001370,Director - Legal,JP000488,SO000139,CC001087,Filled,2024-03-13,
P00001371,W00001371,Senior Manager - Corporate Tax,JP000149,SO001658,CC000422,Closed,1995-09-07,2016-05-06
P00001372,W00001372,Senior Consultant - Corporate Tax,JP000396,SO001502,CC001644,Filled,1998-06-21,
P00001373,W00001373,Analyst - Legal,JP000430,SO000872,CC002258,Filled,2021-09-07,
P00001374,W00001374,Senior Consultant - Human Resources,JP000275,SO002421,CC001664,Filled,2022-09-19,
P00001375,W00001375,Consultant - Regulatory Risk,JP000197,SO002005,CC000499,Filled,2020-10-23,
P00001376,W00001376,Consultant - Marketing,JP000219,SO000227,CC001532,Filled,2021-09-14,
P00001377,W00001377,Analyst - Strategy Consulting,JP000063,SO000410,CC002432,Filled,2024-01-17,
P00001378,W00001378,Consultant - Technology Consulting,JP000222,SO001310,CC001528,Filled,2025-02-13,
P00001379,W00001379,Analyst - Information Technology,JP000091,SO001443,CC002165,Filled,2024-05-11,
P00001380,W00001380,Analyst - Legal,JP000312,SO001560,CC002089,Filled,1999-12-17,
P00001381,W00001381,Consultant - Operations,JP000508,SO001885,CC001977,Filled,2010-05-04,
P00001382,W00001382,Consultant - Finance,JP000102,SO000767,CC002332,Filled,2020-07-10,
P00001383,W00001383,Consultant - Human Capital,JP000157,SO002180,CC001422,Filled,1998-03-09,
P00001384,W00001384,Consultant - Strategy Consulting,JP000400,SO000570,CC000897,Filled,2025-12-15,
P00001385,W00001385,Consultant - Finance,JP000265,SO001853,CC000307,Filled,2022-06-14,
P00001386,W00001386,Manager - Corporate Tax,JP000226,SO001671,CC002457,Filled,2020-05-18,
P00001387,W00001387,Senior Consultant - Data and Analytics,JP000345,SO002211,CC000943,Closed,2024-02-10,2025-11-24
P00001388,W00001388,Director - Legal,JP000488,SO001773,CC000666,Closed,2022-04-04,2022-07-19
P00001389,W00001389,Consultant - Human Capital,JP000005,SO001330,CC001175,Filled,2024-12-26,
P00001390,W00001390,Senior Consultant - Technology Consulting,JP000077,SO001057,CC002155,Closed,2021-06-11,2024-07-26
P00001391,W00001391,Analyst - Human Capital,JP000393,SO001703,CC001720,Filled,2016-10-28,
P00001392,W00001392,Manager - Data and Analytics,JP000189,SO001136,CC000798,Closed,2022-08-19,2023-03-24
P00001393,W00001393,Senior Consultant - Information Technology,JP000417,SO001845,CC001697,Filled,2022-09-02,
P00001394,W00001394,Consultant - Operations,JP000293,SO002200,CC002115,Filled,2017-06-28,
P00001395,W00001395,Analyst - Finance,JP000168,SO001830,CC002105,Filled,2024-10-04,
P00001396,W00001396,Manager - Audit Assurance,JP000200,SO000573,CC001360,Filled,2007-11-25,
P00001397,W00001397,Director - Mergers and Acquisitions,JP000586,SO000123,CC001018,Filled,2024-04-15,
P00001398,W00001398,Intern - Operations,JP000513,SO001226,CC001075,Filled,2003-02-10,
P00001399,W00001399,Senior Manager - Cyber Risk,JP000194,SO000925,CC000741,Filled,2022-10-15,
P00001400,W00001400,Analyst - Audit Assurance,JP000360,SO001929,CC000277,Filled,2022-12-16,
P00001401,W00001401,Consultant - Strategy Consulting,JP000158,SO000015,CC001478,Filled,2023-08-14,
P00001402,W00001402,Analyst - Strategy Consulting,JP000022,SO001282,CC000548,Filled,2020-11-26,
P00001403,W00001403,Analyst - Legal,JP000309,SO002042,CC001836,Filled,2022-03-10,
P00001404,W00001404,Consultant - Technology Consulting,JP000504,SO001565,CC000258,Filled,2023-05-07,
P00001405,W00001405,Analyst - Audit Assurance,JP000350,SO000351,CC000285,Filled,2021-11-03,
P00001406,W00001406,Analyst - Mergers and Acquisitions,JP000184,SO000091,CC001387,Closed,2012-11-21,2015-10-11
P00001407,W00001407,Analyst - Strategy Consulting,JP000431,SO001960,CC001043,Filled,2025-05-05,
P00001408,W00001408,Analyst - Cyber Risk,JP000444,SO001569,CC002090,Filled,1995-07-16,
P00001409,W00001409,Consultant - Operations,JP000241,SO002080,CC002126,Filled,2000-08-23,
P00001410,W00001410,Partner - Data and Analytics,JP000270,SO001404,CC000311,Filled,2014-02-06,
P00001411,W00001411,Senior Manager - Information Technology,JP000054,SO001813,CC002254,Filled,2013-07-31,
P00001412,W00001412,Analyst - Information Technology,JP000288,SO001024,CC000678,Filled,2003-05-20,
P00001413,W00001413,Senior Manager - Information Technology,JP000423,SO001761,CC002423,Closed,2018-11-24,2021-01-25
P00001414,W00001414,Analyst - Human Resources,JP000357,SO000489,CC001140,Filled,2014-01-11,
P00001415,W00001415,Analyst - Regulatory Risk,JP000481,SO001888,CC001376,Filled,2023-07-28,
P00001416,W00001416,Manager - Human Resources,JP000516,SO001870,CC001801,Filled,2024-07-21,
P00001417,W00001417,Manager - Operations,JP000475,SO002040,CC002409,Filled,2022-09-18,
P00001418,W00001418,Partner - Finance,JP000394,SO000510,CC000381,Filled,2019-04-09,
P00001419,W00001419,Analyst - Audit Assurance,JP000539,SO002473,CC000197,Filled,2024-08-30,
P00001420,W00001420,Analyst - Finance,JP000144,SO001281,CC000344,Closed,2020-02-27,2024-09-10
P00001421,W00001421,Analyst - Information Technology,JP000528,SO000373,CC002486,Filled,2021-06-08,
P00001422,W00001422,Senior Consultant - Mergers and Acquisitions,JP000030,SO000738,CC001422,Filled,2021-06-04,
P00001423,W00001423,Manager - Legal,JP000101,SO001819,CC001138,Filled,2024-04-01,
P00001424,W00001424,Manager - Strategy Consulting,JP000412,SO002394,CC001062,Filled,2021-10-14,
P00001425,W00001425,Consultant - Strategy Consulting,JP000480,SO000014,CC000278,Filled,2024-12-03,
P00001426,W00001426,Executive - Legal,JP000001,SO000987,CC001774,Filled,2019-07-11,
P00001427,W00001427,Senior Consultant - Operations,JP000458,SO000280,CC001154,Filled,1995-04-30,
P00001428,W00001428,Consultant - Audit Assurance,JP000266,SO000805,CC001593,Filled,2021-07-02,
P00001429,W00001429,Consultant - Audit Assurance,JP000495,SO002076,CC000949,Filled,2006-11-19,
P00001430,W00001430,Executive - Legal,JP000001,SO000919,CC001567,Filled,2014-06-10,
P00001431,W00001431,Analyst - Cyber Risk,JP000548,SO002406,CC002405,Filled,2020-01-02,
P00001432,W00001432,Analyst - Mergers and Acquisitions,JP000301,SO000543,CC000851,Filled,2021-07-27,
P00001433,W00001433,Analyst - Technology Consulting,JP000389,SO001043,CC001255,Filled,2024-02-02,
P00001434,W00001434,Senior Consultant - Strategy Consulting,JP000223,SO001841,CC001755,Filled,2022-05-20,
P00001435,W00001435,Analyst - Technology Consulting,JP000338,SO001089,CC001141,Filled,2022-02-23,
P00001436,W00001436,Consultant - Human Capital,JP000560,SO001256,CC000937,Filled,2023-12-31,
P00001437,W00001437,Senior Consultant - Operations,JP000343,SO002437,CC002033,Filled,2023-05-06,
P00001438,W00001438,Manager - Legal,JP000148,SO000870,CC002286,Filled,2022-05-09,
P00001439,W00001439,Director - Technology Consulting,JP000599,SO001684,CC000922,Filled,2024-11-25,
P00001440,W00001440,Manager - Marketing,JP000543,SO002177,CC000927,Closed,2023-03-14,2025-11-18
P00001441,W00001441,Analyst - Technology Consulting,JP000230,SO000083,CC001662,Filled,2025-08-27,
P00001442,W00001442,Senior Consultant - Technology Consulting,JP000546,SO001851,CC001691,Filled,2018-03-26,
P00001443,W00001443,Analyst - Finance,JP000062,SO000041,CC000265,Filled,2020-05-03,
P00001444,W00001444,Consultant - Data and Analytics,JP000465,SO001727,CC001213,Filled,2023-08-09,
P00001445,W00001445,Consultant - Operations,JP000508,SO001133,CC001844,Filled,2021-10-21,
P00001446,W00001446,Analyst - Information Technology,JP000288,SO002192,CC001946,Filled,2021-08-08,
P00001447,W00001447,Consultant - Human Resources,JP000151,SO001961,CC000519,Closed,2020-11-26,2022-03-17
P00001448,W00001448,Senior Consultant - Finance,JP000522,SO002185,CC001870,Filled,2020-04-06,
P00001449,W00001449,Consultant - Legal,JP000449,SO001708,CC001242,Filled,2022-10-25,
P00001450,W00001450,Consultant - Cyber Risk,JP000298,SO001139,CC002498,Filled,2023-03-25,
P00001451,W00001451,Analyst - Human Capital,JP000596,SO001663,CC001955,Filled,2021-11-10,
P00001452,W00001452,Consultant - Technology Consulting,JP000336,SO000364,CC001494,Filled,2022-04-20,
P00001453,W00001453,Intern - Audit Assurance,JP000214,SO001408,CC000837,Filled,2019-07-05,
P00001454,W00001454,Manager - Regulatory Risk,JP000066,SO001995,CC002460,Filled,2024-09-28,
P00001455,W00001455,Manager - Mergers and Acquisitions,JP000490,SO001259,CC000661,Filled,2020-03-10,
P00001456,W00001456,Analyst - Cyber Risk,JP000519,SO002493,CC000409,Filled,2025-06-25,
P00001457,W00001457,Consultant - Regulatory Risk,JP000152,SO000202,CC000732,Filled,2020-08-15,
P00001458,W00001458,Partner - Finance,JP000394,SO000100,CC001395,Filled,2002-11-20,
P00001459,W00001459,Consultant - Data and Analytics,JP000537,SO000095,CC001358,Closed,2003-12-25,2004-09-19
P00001460,W00001460,Consultant - Marketing,JP000074,SO002457,CC000463,Filled,2007-03-30,
P00001461,W00001461,Consultant - Technology Consulting,JP000213,SO000116,CC001801,Filled,2005-04-04,
P00001462,W00001462,Analyst - Information Technology,JP000528,SO001181,CC000884,Filled,2015-09-21,
P00001463,W00001463,Analyst - Regulatory Risk,JP000422,SO000491,CC000795,Filled,2023-02-09,
P00001464,W00001464,Analyst - Legal,JP000398,SO000926,CC002051,Filled,2025-12-21,
P00001465,W00001465,Senior Consultant - Marketing,JP000232,SO000515,CC000001,Filled,2005-08-13,
P00001466,W00001466,Analyst - Operations,JP000556,SO000184,CC000163,Filled,2023-06-29,
P00001467,W00001467,Analyst - Mergers and Acquisitions,JP000135,SO002221,CC000405,Filled,2022-04-22,
P00001468,W00001468,Analyst - Strategy Consulting,JP000053,SO000233,CC002205,Filled,2020-03-05,
P00001469,W00001469,Consultant - Technology Consulting,JP000582,SO000619,CC000571,Filled,2020-04-19,
P00001470,W00001470,Consultant - Strategy Consulting,JP000018,SO001503,CC001492,Filled,2023-06-14,
P00001471,W00001471,Analyst - Operations,JP000267,SO002386,CC000660,Filled,2020-10-17,
P00001472,W00001472,Partner - Finance,JP000394,SO001332,CC001597,Filled,2023-09-27,
P00001473,W00001473,Manager - Legal,JP000313,SO002086,CC001389,Filled,2018-10-09,
P00001474,W00001474,Senior Consultant - Human Capital,JP000199,SO000772,CC001412,Filled,2022-03-26,
P00001475,W00001475,Analyst - Human Capital,JP000596,SO001720,CC001240,Filled,2017-01-22,
P00001476,W00001476,Consultant - Operations,JP000140,SO001024,CC000678,Filled,2020-10-18,
P00001477,W00001477,Senior Consultant - Cyber Risk,JP000176,SO000222,CC000838,Filled,2020-10-28,
P00001478,W00001478,Analyst - Operations,JP000557,SO000551,CC001738,Filled,2021-03-24,
P00001479,W00001479,Partner - Data and Analytics,JP000270,SO001731,CC000917,Filled,2011-12-05,
P00001480,W00001480,Analyst - Regulatory Risk,JP000422,SO000739,CC001220,Filled,1999-04-06,
P00001481,W00001481,Analyst - Legal,JP000312,SO001156,CC000301,Closed,2018-08-19,2024-10-17
P00001482,W00001482,Consultant - Operations,JP000050,SO001110,CC002387,Filled,2022-03-08,
P00001483,W00001483,Senior Consultant - Operations,JP000205,SO001058,CC002108,Filled,2021-05-06,
P00001484,W00001484,Senior Consultant - Cyber Risk,JP000164,SO001218,CC000233,Filled,2022-11-29,
P00001485,W00001485,Analyst - Regulatory Risk,JP000481,SO000465,CC000662,Filled,2021-04-06,
P00001486,W00001486,Senior Manager - Finance,JP000409,SO001768,CC001800,Filled,2013-10-19,
P00001487,W00001487,Senior Consultant - Data and Analytics,JP000015,SO000481,CC001721,Filled,2024-09-08,
P00001488,W00001488,Executive - Marketing,JP000353,SO000091,CC001387,Filled,2020-11-06,
P00001489,W00001489,Consultant - Operations,JP000050,SO001409,CC001591,Filled,2012-06-02,
P00001490,W00001490,Analyst - Strategy Consulting,JP000550,SO001364,CC002432,Filled,2023-09-14,
P00001491,W00001491,Analyst - Legal,JP000374,SO000934,CC001165,Filled,2025-02-26,
P00001492,W00001492,Consultant - Legal,JP000348,SO002261,CC000748,Filled,2014-05-09,
P00001493,W00001493,Analyst - Technology Consulting,JP000175,SO001274,CC000566,Filled,2022-01-23,
P00001494,W00001494,Consultant - Marketing,JP000165,SO001691,CC001230,Filled,2021-08-17,
P00001495,W00001495,Manager - Mergers and Acquisitions,JP000494,SO001304,CC001949,Filled,2018-09-14,
P00001496,W00001496,Senior Consultant - Technology Consulting,JP000428,SO002109,CC000449,Filled,2024-12-02,
P00001497,W00001497,Senior Consultant - Mergers and Acquisitions,JP000326,SO002123,CC000019,Filled,2010-06-08,
P00001498,W00001498,Analyst - Technology Consulting,JP000250,SO002192,CC001946,Filled,1998-04-10,
P00001499,W00001499,Senior Manager - Finance,JP000217,SO000727,CC001146,Filled,2025-07-21,
P00001500,W00001500,Senior Consultant - Corporate Tax,JP000396,SO000245,CC000684,Filled,2025-02-19,
P00001501,W00001501,Manager - Technology Consulting,JP000141,SO000520,CC002357,Filled,2024-12-12,
P00001502,W00001502,Analyst - Data and Analytics,JP000432,SO001591,CC002477,Filled,2018-07-31,
P00001503,W00001503,Senior Consultant - Mergers and Acquisitions,JP000030,SO001597,CC001764,Closed,2022-06-08,2023-12-17
P00001504,W00001504,Consultant - Human Capital,JP000378,SO002410,CC002235,Filled,2024-02-25,
P00001505,W00001505,Analyst - Audit Assurance,JP000369,SO000150,CC002385,Filled,2024-07-01,
P00001506,W00001506,Manager - Regulatory Risk,JP000028,SO001257,CC000796,Filled,2017-11-18,
P00001507,W00001507,Senior Consultant - Regulatory Risk,JP000564,SO000779,CC002028,Filled,2025-04-29,
P00001508,W00001508,Analyst - Strategy Consulting,JP000212,SO001041,CC002119,Filled,2024-11-19,
P00001509,W00001509,Manager - Technology Consulting,JP000511,SO001270,CC002436,Filled,2025-08-12,
P00001510,W00001510,Consultant - Finance,JP000385,SO002148,CC001388,Filled,2021-01-26,
P00001511,W00001511,Senior Consultant - Information Technology,JP000515,SO000361,CC000289,Filled,1995-09-02,
P00001512,W00001512,Senior Consultant - Data and Analytics,JP000331,SO001136,CC000798,Filled,2021-12-13,
P00001513,W00001513,Executive - Regulatory Risk,JP000388,SO001283,CC002278,Filled,2021-07-30,
P00001514,W00001514,Senior Consultant - Cyber Risk,JP000435,SO001121,CC000892,Filled,2002-04-22,
P00001515,W00001515,Manager - Marketing,JP000543,SO001348,CC000427,Closed,2020-07-19,2021-09-19
P00001516,W00001516,Senior Consultant - Technology Consulting,JP000523,SO001308,CC001790,Closed,2022-08-22,2024-10-26
P00001517,W00001517,Analyst - Cyber Risk,JP000034,SO001698,CC001775,Closed,2015-12-01,2024-09-22
P00001518,W00001518,Analyst - Human Capital,JP000156,SO000868,CC002295,Filled,2023-07-08,
P00001519,W00001519,Senior Consultant - Regulatory Risk,JP000507,SO002242,CC002410,Filled,2024-09-11,
P00001520,W00001520,Analyst - Regulatory Risk,JP000558,SO000058,CC000953,Filled,2021-05-19,
P00001521,W00001521,Consultant - Cyber Risk,JP000576,SO002275,CC001705,Filled,2012-05-24,
P00001522,W00001522,Senior Consultant - Mergers and Acquisitions,JP000276,SO001965,CC001400,Closed,2020-09-10,2021-09-04
P00001523,W00001523,Analyst - Regulatory Risk,JP000173,SO002139,CC001893,Filled,2024-01-04,
P00001524,W00001524,Analyst - Corporate Tax,JP000167,SO000200,CC002292,Filled,2020-11-16,
P00001525,W00001525,Partner - Finance,JP000524,SO001431,CC001838,Filled,2009-09-17,
P00001526,W00001526,Senior Consultant - Audit Assurance,JP000003,SO000233,CC002205,Filled,2022-06-21,
P00001527,W00001527,Intern - Audit Assurance,JP000214,SO000026,CC002044,Filled,2012-12-21,
P00001528,W00001528,Senior Consultant - Mergers and Acquisitions,JP000030,SO000685,CC001944,Filled,2022-06-28,
P00001529,W00001529,Analyst - Strategy Consulting,JP000063,SO002366,CC000519,Filled,2025-07-17,
P00001530,W00001530,Senior Manager - Cyber Risk,JP000206,SO001822,CC000834,Filled,2003-04-08,
P00001531,W00001531,Consultant - Cyber Risk,JP000425,SO000075,CC000540,Filled,2021-10-27,
P00001532,W00001532,Analyst - Regulatory Risk,JP000010,SO002255,CC000456,Filled,2011-07-09,
P00001533,W00001533,Senior Consultant - Legal,JP000580,SO001372,CC001510,Filled,2005-04-26,
P00001534,W00001534,Analyst - Information Technology,JP000091,SO001220,CC000809,Filled,2021-02-04,
P00001535,W00001535,Senior Consultant - Technology Consulting,JP000077,SO001869,CC002322,Filled,2022-06-02,
P00001536,W00001536,Analyst - Regulatory Risk,JP000231,SO000304,CC001365,Filled,2017-09-27,
P00001537,W00001537,Consultant - Cyber Risk,JP000123,SO001203,CC002453,Filled,2022-01-19,
P00001538,W00001538,Consultant - Marketing,JP000484,SO002123,CC000019,Filled,2024-01-11,
P00001539,W00001539,Analyst - Legal,JP000430,SO001008,CC001945,Filled,2009-02-28,
P00001540,W00001540,Senior Consultant - Regulatory Risk,JP000055,SO002309,CC000134,Filled,2020-12-04,
P00001541,W00001541,Senior Consultant - Information Technology,JP000327,SO000171,CC001148,Filled,2024-03-28,
P00001542,W00001542,Manager - Technology Consulting,JP000141,SO000059,CC001731,Filled,2023-12-22,
P00001543,W00001543,Senior Consultant - Human Capital,JP000479,SO001538,CC002059,Filled,2023-06-08,
P00001544,W00001544,Analyst - Mergers and Acquisitions,JP000373,SO000568,CC000200,Filled,2024-06-15,
P00001545,W00001545,Senior Manager - Technology Consulting,JP000113,SO001080,CC001513,Filled,2002-09-14,
P00001546,W00001546,Analyst - Technology Consulting,JP000250,SO001765,CC002305,Filled,2023-11-22,
P00001547,W00001547,Analyst - Mergers and Acquisitions,JP000324,SO002362,CC000532,Filled,2020-09-03,
P00001548,W00001548,Senior Consultant - Marketing,JP000321,SO001578,CC000432,Filled,2025-02-07,
P00001549,W00001549,Analyst - Technology Consulting,JP000342,SO000703,CC001533,Closed,2022-08-11,2023-07-24
