benefit_enrollment_id,worker_id,benefit_plan_id,benefit_type,country,region,coverage_level,enrollment_status,effective_date,end_date,employee_contribution_pct,employer_contribution_pct
BE000001066,W00000274,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2021-08-10,,0.0,1.0
BE000001067,W00000274,BP000036,Life Insurance,India,APAC,Employee,Enrolled,2025-01-26,,0.0,1.0
BE000001068,W00000275,BP000089,Medical,United Kingdom,EMEA,Individual,Enrolled,2025-03-16,,0.15,0.85
BE000001069,W00000275,BP000090,Dental,United Kingdom,EMEA,Individual,Enrolled,2023-09-22,,0.2,0.8
BE000001070,W00000275,BP000094,Retirement,United Kingdom,EMEA,Employee,Terminated,2021-12-01,2023-10-27,0.05,0.95
BE000001071,W00000275,BP000096,Employee Assistance Program,United Kingdom,EMEA,Employee,Enrolled,2024-07-29,,0.0,1.0
BE000001072,W00000276,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2022-01-04,,0.1,0.9
BE000001073,W00000276,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2024-12-25,,0.0,1.0
BE000001074,W00000276,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2025-05-28,,0.0,1.0
BE000001075,W00000276,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2024-06-06,,0.0,1.0
BE000001076,W00000276,BP000027,Vision,Germany,EMEA,Individual,Enrolled,2023-11-17,,0.2,0.8
BE000001077,W00000276,BP000026,Dental,Germany,EMEA,Individual,Waived,2024-11-21,,0.2,0.8
BE000001078,W00000277,BP000013,Disability,Brazil,Americas,Employee,Enrolled,2022-06-04,,0.1,0.9
BE000001079,W00000277,BP000011,Vision,Brazil,Americas,Individual,Enrolled,2024-10-31,,0.2,0.8
BE000001080,W00000277,BP000009,Medical,Brazil,Americas,Individual,Enrolled,2021-07-25,,0.15,0.85
BE000001081,W00000278,BP000093,Disability,United Kingdom,EMEA,Employee,Enrolled,2022-01-19,,0.1,0.9
BE000001082,W00000278,BP000096,Employee Assistance Program,United Kingdom,EMEA,Employee,Enrolled,2021-05-27,,0.0,1.0
BE000001083,W00000278,BP000094,Retirement,United Kingdom,EMEA,Employee,Enrolled,2023-06-20,,0.05,0.95
BE000001084,W00000278,BP000095,Wellness Program,United Kingdom,EMEA,Employee,Enrolled,2024-10-26,,0.0,1.0
BE000001085,W00000278,BP000092,Life Insurance,United Kingdom,EMEA,Employee,Waived,2023-12-09,,0.0,1.0
BE000001086,W00000278,BP000089,Medical,United Kingdom,EMEA,Individual,Enrolled,2021-09-25,,0.15,0.85
BE000001087,W00000279,BP000048,Employee Assistance Program,Japan,APAC,Employee,Enrolled,2021-08-25,,0.0,1.0
BE000001088,W00000279,BP000045,Disability,Japan,APAC,Employee,Enrolled,2022-07-02,,0.1,0.9
BE000001089,W00000279,BP000047,Wellness Program,Japan,APAC,Employee,Enrolled,2025-06-02,,0.0,1.0
BE000001090,W00000279,BP000044,Life Insurance,Japan,APAC,Employee,Enrolled,2025-02-24,,0.0,1.0
BE000001091,W00000280,BP000030,Retirement,Germany,EMEA,Employee,Waived,2025-08-11,,0.05,0.95
BE000001092,W00000280,BP000027,Vision,Germany,EMEA,Individual,Enrolled,2022-03-30,,0.2,0.8
BE000001093,W00000280,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2021-01-26,,0.1,0.9
BE000001094,W00000280,BP000026,Dental,Germany,EMEA,Individual,Waived,2025-12-13,,0.2,0.8
BE000001095,W00000280,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2025-04-09,,0.0,1.0
BE000001096,W00000280,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2021-07-30,,0.0,1.0
BE000001097,W00000282,BP000041,Medical,Japan,APAC,Individual,Enrolled,2021-11-23,,0.15,0.85
BE000001098,W00000282,BP000048,Employee Assistance Program,Japan,APAC,Employee,Enrolled,2025-04-03,,0.0,1.0
BE000001099,W00000282,BP000045,Disability,Japan,APAC,Employee,Terminated,2023-09-10,2025-02-03,0.1,0.9
BE000001100,W00000282,BP000044,Life Insurance,Japan,APAC,Employee,Waived,2022-11-30,,0.0,1.0
BE000001101,W00000282,BP000043,Vision,Japan,APAC,Individual,Enrolled,2021-08-25,,0.2,0.8
BE000001102,W00000282,BP000042,Dental,Japan,APAC,Individual,Enrolled,2023-09-15,,0.2,0.8
BE000001103,W00000283,BP000070,Retirement,South Africa,EMEA,Employee,Terminated,2022-05-20,2022-10-17,0.05,0.95
BE000001104,W00000283,BP000069,Disability,South Africa,EMEA,Employee,Enrolled,2025-08-18,,0.1,0.9
BE000001105,W00000283,BP000065,Medical,South Africa,EMEA,Individual,Enrolled,2023-12-11,,0.15,0.85
BE000001106,W00000283,BP000067,Vision,South Africa,EMEA,Individual,Enrolled,2022-12-16,,0.2,0.8
BE000001107,W00000283,BP000068,Life Insurance,South Africa,EMEA,Employee,Enrolled,2021-04-22,,0.0,1.0
BE000001108,W00000283,BP000072,Employee Assistance Program,South Africa,EMEA,Employee,Waived,2023-05-02,,0.0,1.0
BE000001109,W00000284,BP000037,Disability,India,APAC,Employee,Enrolled,2024-05-06,,0.1,0.9
BE000001110,W00000284,BP000036,Life Insurance,India,APAC,Employee,Terminated,2024-08-06,2026-04-05,0.0,1.0
BE000001111,W00000284,BP000033,Medical,India,APAC,Individual,Enrolled,2023-12-26,,0.15,0.85
BE000001112,W00000284,BP000039,Wellness Program,India,APAC,Employee,Enrolled,2024-11-13,,0.0,1.0
BE000001113,W00000284,BP000035,Vision,India,APAC,Individual,Enrolled,2022-03-16,,0.2,0.8
BE000001114,W00000284,BP000040,Employee Assistance Program,India,APAC,Employee,Waived,2021-04-24,,0.0,1.0
BE000001115,W00000285,BP000102,Retirement,United States,Americas,Employee,Enrolled,2023-02-01,,0.05,0.95
BE000001116,W00000285,BP000104,Employee Assistance Program,United States,Americas,Employee,Waived,2021-01-01,,0.0,1.0
BE000001117,W00000285,BP000098,Dental,United States,Americas,Individual,Enrolled,2023-11-29,,0.2,0.8
BE000001118,W00000285,BP000103,Wellness Program,United States,Americas,Employee,Enrolled,2022-10-28,,0.0,1.0
BE000001119,W00000286,BP000091,Vision,United Kingdom,EMEA,Individual,Enrolled,2021-08-07,,0.2,0.8
BE000001120,W00000286,BP000092,Life Insurance,United Kingdom,EMEA,Employee,Enrolled,2023-11-02,,0.0,1.0
BE000001121,W00000286,BP000094,Retirement,United Kingdom,EMEA,Employee,Enrolled,2024-06-24,,0.05,0.95
BE000001122,W00000286,BP000090,Dental,United Kingdom,EMEA,Individual,Enrolled,2024-02-13,,0.2,0.8
BE000001123,W00000287,BP000064,Employee Assistance Program,Netherlands,EMEA,Employee,Enrolled,2023-10-05,,0.0,1.0
BE000001124,W00000287,BP000059,Vision,Netherlands,EMEA,Individual,Enrolled,2022-10-18,,0.2,0.8
BE000001125,W00000287,BP000062,Retirement,Netherlands,EMEA,Employee,Enrolled,2025-02-19,,0.05,0.95
BE000001126,W00000287,BP000061,Disability,Netherlands,EMEA,Employee,Enrolled,2022-10-04,,0.1,0.9
BE000001127,W00000287,BP000063,Wellness Program,Netherlands,EMEA,Employee,Enrolled,2024-04-30,,0.0,1.0
BE000001128,W00000287,BP000060,Life Insurance,Netherlands,EMEA,Employee,Enrolled,2023-10-10,,0.0,1.0
BE000001129,W00000288,BP000083,Vision,United Arab Emirates,EMEA,Individual,Enrolled,2023-11-13,,0.2,0.8
BE000001130,W00000288,BP000084,Life Insurance,United Arab Emirates,EMEA,Employee,Enrolled,2024-03-01,,0.0,1.0
BE000001131,W00000288,BP000081,Medical,United Arab Emirates,EMEA,Individual,Enrolled,2025-05-03,,0.15,0.85
BE000001132,W00000289,BP000060,Life Insurance,Netherlands,EMEA,Employee,Enrolled,2022-12-01,,0.0,1.0
BE000001133,W00000289,BP000063,Wellness Program,Netherlands,EMEA,Employee,Terminated,2025-06-07,2026-05-20,0.0,1.0
BE000001134,W00000289,BP000059,Vision,Netherlands,EMEA,Individual,Enrolled,2025-08-25,,0.2,0.8
BE000001135,W00000289,BP000057,Medical,Netherlands,EMEA,Individual,Enrolled,2025-11-09,,0.15,0.85
BE000001136,W00000289,BP000061,Disability,Netherlands,EMEA,Employee,Enrolled,2023-10-02,,0.1,0.9
BE000001137,W00000289,BP000058,Dental,Netherlands,EMEA,Individual,Enrolled,2022-07-25,,0.2,0.8
BE000001138,W00000290,BP000012,Life Insurance,Brazil,Americas,Employee,Enrolled,2022-05-03,,0.0,1.0
BE000001139,W00000290,BP000011,Vision,Brazil,Americas,Individual,Enrolled,2023-12-30,,0.2,0.8
BE000001140,W00000290,BP000013,Disability,Brazil,Americas,Employee,Enrolled,2021-01-05,,0.1,0.9
BE000001141,W00000290,BP000014,Retirement,Brazil,Americas,Employee,Enrolled,2024-04-26,,0.05,0.95
BE000001142,W00000290,BP000015,Wellness Program,Brazil,Americas,Employee,Terminated,2023-05-25,2024-03-11,0.0,1.0
BE000001143,W00000291,BP000026,Dental,Germany,EMEA,Individual,Waived,2021-06-11,,0.2,0.8
BE000001144,W00000291,BP000027,Vision,Germany,EMEA,Individual,Enrolled,2023-12-14,,0.2,0.8
BE000001145,W00000291,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2023-03-27,,0.0,1.0
BE000001146,W00000291,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2023-10-19,,0.1,0.9
BE000001147,W00000292,BP000061,Disability,Netherlands,EMEA,Employee,Terminated,2022-01-09,2024-01-10,0.1,0.9
BE000001148,W00000292,BP000063,Wellness Program,Netherlands,EMEA,Employee,Enrolled,2022-09-06,,0.0,1.0
BE000001149,W00000292,BP000058,Dental,Netherlands,EMEA,Individual,Enrolled,2021-07-21,,0.2,0.8
BE000001150,W00000293,BP000009,Medical,Brazil,Americas,Individual,Enrolled,2021-09-01,,0.15,0.85
BE000001151,W00000293,BP000011,Vision,Brazil,Americas,Individual,Enrolled,2024-08-07,,0.2,0.8
BE000001152,W00000293,BP000016,Employee Assistance Program,Brazil,Americas,Employee,Enrolled,2024-11-11,,0.0,1.0
BE000001153,W00000293,BP000015,Wellness Program,Brazil,Americas,Employee,Enrolled,2021-12-16,,0.0,1.0
BE000001154,W00000293,BP000013,Disability,Brazil,Americas,Employee,Enrolled,2022-12-09,,0.1,0.9
BE000001155,W00000293,BP000014,Retirement,Brazil,Americas,Employee,Enrolled,2025-08-13,,0.05,0.95
BE000001156,W00000294,BP000040,Employee Assistance Program,India,APAC,Employee,Waived,2024-05-04,,0.0,1.0
BE000001157,W00000294,BP000035,Vision,India,APAC,Individual,Enrolled,2022-02-14,,0.2,0.8
BE000001158,W00000294,BP000037,Disability,India,APAC,Employee,Waived,2022-05-28,,0.1,0.9
BE000001159,W00000294,BP000038,Retirement,India,APAC,Employee,Enrolled,2025-01-01,,0.05,0.95
BE000001160,W00000296,BP000033,Medical,India,APAC,Individual,Enrolled,2022-10-16,,0.15,0.85
BE000001161,W00000296,BP000038,Retirement,India,APAC,Employee,Enrolled,2023-07-14,,0.05,0.95
BE000001162,W00000296,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2021-02-11,,0.0,1.0
BE000001163,W00000296,BP000039,Wellness Program,India,APAC,Employee,Enrolled,2024-03-14,,0.0,1.0
BE000001164,W00000296,BP000034,Dental,India,APAC,Individual,Enrolled,2023-09-22,,0.2,0.8
BE000001165,W00000296,BP000036,Life Insurance,India,APAC,Employee,Enrolled,2023-08-29,,0.0,1.0
BE000001166,W00000297,BP000004,Life Insurance,Australia,APAC,Employee,Enrolled,2023-04-07,,0.0,1.0
BE000001167,W00000297,BP000006,Retirement,Australia,APAC,Employee,Enrolled,2025-06-07,,0.05,0.95
BE000001168,W00000297,BP000007,Wellness Program,Australia,APAC,Employee,Waived,2022-11-07,,0.0,1.0
BE000001169,W00000297,BP000003,Vision,Australia,APAC,Individual,Enrolled,2022-04-14,,0.2,0.8
BE000001170,W00000299,BP000098,Dental,United States,Americas,Individual,Enrolled,2023-04-19,,0.2,0.8
BE000001171,W00000299,BP000101,Disability,United States,Americas,Employee,Waived,2024-07-03,,0.1,0.9
BE000001172,W00000299,BP000103,Wellness Program,United States,Americas,Employee,Enrolled,2021-05-07,,0.0,1.0
BE000001173,W00000301,BP000005,Disability,Australia,APAC,Employee,Enrolled,2023-05-18,,0.1,0.9
BE000001174,W00000301,BP000006,Retirement,Australia,APAC,Employee,Enrolled,2023-12-02,,0.05,0.95
BE000001175,W00000301,BP000007,Wellness Program,Australia,APAC,Employee,Enrolled,2022-06-02,,0.0,1.0
BE000001176,W00000303,BP000054,Retirement,Mexico,Americas,Employee,Enrolled,2021-05-26,,0.05,0.95
BE000001177,W00000303,BP000056,Employee Assistance Program,Mexico,Americas,Employee,Waived,2021-12-27,,0.0,1.0
BE000001178,W00000303,BP000050,Dental,Mexico,Americas,Individual,Terminated,2021-04-12,2021-09-03,0.2,0.8
BE000001179,W00000303,BP000055,Wellness Program,Mexico,Americas,Employee,Enrolled,2025-06-20,,0.0,1.0
BE000001180,W00000304,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2025-06-05,,0.0,1.0
BE000001181,W00000304,BP000035,Vision,India,APAC,Individual,Terminated,2024-08-31,2027-02-11,0.2,0.8
BE000001182,W00000304,BP000036,Life Insurance,India,APAC,Employee,Enrolled,2023-06-17,,0.0,1.0
BE000001183,W00000304,BP000039,Wellness Program,India,APAC,Employee,Enrolled,2024-02-20,,0.0,1.0
BE000001184,W00000304,BP000037,Disability,India,APAC,Employee,Enrolled,2021-04-19,,0.1,0.9
BE000001185,W00000304,BP000033,Medical,India,APAC,Individual,Enrolled,2022-01-12,,0.15,0.85
BE000001186,W00000305,BP000037,Disability,India,APAC,Employee,Enrolled,2023-04-01,,0.1,0.9
BE000001187,W00000305,BP000034,Dental,India,APAC,Individual,Enrolled,2025-01-03,,0.2,0.8
BE000001188,W00000305,BP000033,Medical,India,APAC,Individual,Enrolled,2025-12-24,,0.15,0.85
BE000001189,W00000306,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2021-08-09,,0.2,0.8
BE000001190,W00000306,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2024-12-22,,0.0,1.0
BE000001191,W00000306,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2023-09-13,,0.15,0.85
BE000001192,W00000307,BP000037,Disability,India,APAC,Employee,Enrolled,2025-01-08,,0.1,0.9
BE000001193,W00000307,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2024-09-29,,0.0,1.0
BE000001194,W00000307,BP000034,Dental,India,APAC,Individual,Enrolled,2022-06-25,,0.2,0.8
BE000001195,W00000307,BP000033,Medical,India,APAC,Individual,Enrolled,2021-02-28,,0.15,0.85
BE000001196,W00000307,BP000039,Wellness Program,India,APAC,Employee,Enrolled,2021-02-13,,0.0,1.0
BE000001197,W00000307,BP000038,Retirement,India,APAC,Employee,Enrolled,2021-07-30,,0.05,0.95
BE000001198,W00000308,BP000057,Medical,Netherlands,EMEA,Individual,Enrolled,2021-01-19,,0.15,0.85
BE000001199,W00000308,BP000058,Dental,Netherlands,EMEA,Individual,Waived,2025-07-22,,0.2,0.8
BE000001200,W00000308,BP000060,Life Insurance,Netherlands,EMEA,Employee,Enrolled,2023-05-14,,0.0,1.0
BE000001201,W00000308,BP000063,Wellness Program,Netherlands,EMEA,Employee,Waived,2022-02-11,,0.0,1.0
BE000001202,W00000308,BP000064,Employee Assistance Program,Netherlands,EMEA,Employee,Enrolled,2025-06-09,,0.0,1.0
BE000001203,W00000308,BP000059,Vision,Netherlands,EMEA,Individual,Enrolled,2021-11-19,,0.2,0.8
BE000001204,W00000309,BP000035,Vision,India,APAC,Individual,Enrolled,2021-08-31,,0.2,0.8
BE000001205,W00000309,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2022-02-23,,0.0,1.0
BE000001206,W00000309,BP000038,Retirement,India,APAC,Employee,Enrolled,2024-08-06,,0.05,0.95
BE000001207,W00000309,BP000034,Dental,India,APAC,Individual,Waived,2022-10-19,,0.2,0.8
BE000001208,W00000309,BP000036,Life Insurance,India,APAC,Employee,Enrolled,2021-12-11,,0.0,1.0
BE000001209,W00000310,BP000035,Vision,India,APAC,Individual,Enrolled,2021-07-07,,0.2,0.8
BE000001210,W00000310,BP000033,Medical,India,APAC,Individual,Waived,2024-07-31,,0.15,0.85
BE000001211,W00000310,BP000036,Life Insurance,India,APAC,Employee,Waived,2022-01-12,,0.0,1.0
BE000001212,W00000311,BP000036,Life Insurance,India,APAC,Employee,Enrolled,2024-06-17,,0.0,1.0
BE000001213,W00000311,BP000035,Vision,India,APAC,Individual,Enrolled,2025-07-05,,0.2,0.8
BE000001214,W00000311,BP000039,Wellness Program,India,APAC,Employee,Enrolled,2023-05-25,,0.0,1.0
BE000001215,W00000312,BP000103,Wellness Program,United States,Americas,Employee,Enrolled,2024-02-09,,0.0,1.0
BE000001216,W00000312,BP000099,Vision,United States,Americas,Individual,Enrolled,2025-08-20,,0.2,0.8
BE000001217,W00000312,BP000101,Disability,United States,Americas,Employee,Enrolled,2022-05-21,,0.1,0.9
BE000001218,W00000313,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2024-09-10,,0.0,1.0
BE000001219,W00000313,BP000033,Medical,India,APAC,Individual,Enrolled,2023-07-21,,0.15,0.85
BE000001220,W00000313,BP000038,Retirement,India,APAC,Employee,Enrolled,2022-05-22,,0.05,0.95
BE000001221,W00000316,BP000003,Vision,Australia,APAC,Individual,Enrolled,2025-01-27,,0.2,0.8
BE000001222,W00000316,BP000007,Wellness Program,Australia,APAC,Employee,Enrolled,2021-09-02,,0.0,1.0
BE000001223,W00000316,BP000005,Disability,Australia,APAC,Employee,Waived,2023-02-25,,0.1,0.9
BE000001224,W00000317,BP000063,Wellness Program,Netherlands,EMEA,Employee,Enrolled,2024-10-25,,0.0,1.0
BE000001225,W00000317,BP000060,Life Insurance,Netherlands,EMEA,Employee,Enrolled,2023-10-15,,0.0,1.0
BE000001226,W00000317,BP000058,Dental,Netherlands,EMEA,Individual,Enrolled,2024-02-13,,0.2,0.8
BE000001227,W00000317,BP000064,Employee Assistance Program,Netherlands,EMEA,Employee,Terminated,2023-12-20,2025-12-03,0.0,1.0
BE000001228,W00000319,BP000050,Dental,Mexico,Americas,Individual,Enrolled,2022-05-19,,0.2,0.8
BE000001229,W00000319,BP000049,Medical,Mexico,Americas,Individual,Enrolled,2024-11-14,,0.15,0.85
BE000001230,W00000319,BP000051,Vision,Mexico,Americas,Individual,Enrolled,2023-11-09,,0.2,0.8
BE000001231,W00000319,BP000053,Disability,Mexico,Americas,Employee,Terminated,2025-09-06,2026-05-28,0.1,0.9
BE000001232,W00000319,BP000054,Retirement,Mexico,Americas,Employee,Enrolled,2024-02-23,,0.05,0.95
BE000001233,W00000320,BP000079,Wellness Program,Spain,EMEA,Employee,Enrolled,2024-08-27,,0.0,1.0
BE000001234,W00000320,BP000077,Disability,Spain,EMEA,Employee,Enrolled,2021-09-27,,0.1,0.9
BE000001235,W00000320,BP000075,Vision,Spain,EMEA,Individual,Waived,2025-02-23,,0.2,0.8
BE000001236,W00000321,BP000098,Dental,United States,Americas,Individual,Enrolled,2023-10-15,,0.2,0.8
BE000001237,W00000321,BP000103,Wellness Program,United States,Americas,Employee,Terminated,2023-11-24,2025-04-04,0.0,1.0
BE000001238,W00000321,BP000102,Retirement,United States,Americas,Employee,Terminated,2022-08-08,2024-01-04,0.05,0.95
BE000001239,W00000321,BP000099,Vision,United States,Americas,Individual,Enrolled,2025-04-25,,0.2,0.8
BE000001240,W00000321,BP000101,Disability,United States,Americas,Employee,Enrolled,2021-06-07,,0.1,0.9
BE000001241,W00000323,BP000100,Life Insurance,United States,Americas,Employee,Waived,2021-08-10,,0.0,1.0
BE000001242,W00000323,BP000098,Dental,United States,Americas,Individual,Enrolled,2024-07-31,,0.2,0.8
BE000001243,W00000323,BP000103,Wellness Program,United States,Americas,Employee,Enrolled,2025-01-14,,0.0,1.0
BE000001244,W00000323,BP000102,Retirement,United States,Americas,Employee,Enrolled,2021-01-23,,0.05,0.95
BE000001245,W00000323,BP000101,Disability,United States,Americas,Employee,Waived,2022-09-09,,0.1,0.9
BE000001246,W00000324,BP000097,Medical,United States,Americas,Individual,Waived,2025-11-19,,0.15,0.85
BE000001247,W00000324,BP000102,Retirement,United States,Americas,Employee,Enrolled,2024-06-28,,0.05,0.95
BE000001248,W00000324,BP000101,Disability,United States,Americas,Employee,Enrolled,2022-08-31,,0.1,0.9
BE000001249,W00000324,BP000099,Vision,United States,Americas,Individual,Waived,2023-02-11,,0.2,0.8
BE000001250,W00000324,BP000104,Employee Assistance Program,United States,Americas,Employee,Enrolled,2024-05-16,,0.0,1.0
BE000001251,W00000324,BP000098,Dental,United States,Americas,Individual,Enrolled,2022-09-07,,0.2,0.8
BE000001252,W00000325,BP000043,Vision,Japan,APAC,Individual,Enrolled,2024-01-28,,0.2,0.8
BE000001253,W00000325,BP000042,Dental,Japan,APAC,Individual,Enrolled,2024-12-21,,0.2,0.8
BE000001254,W00000325,BP000048,Employee Assistance Program,Japan,APAC,Employee,Enrolled,2023-06-01,,0.0,1.0
BE000001255,W00000325,BP000044,Life Insurance,Japan,APAC,Employee,Terminated,2025-03-05,2027-03-30,0.0,1.0
BE000001256,W00000325,BP000041,Medical,Japan,APAC,Individual,Waived,2024-10-08,,0.15,0.85
BE000001257,W00000326,BP000063,Wellness Program,Netherlands,EMEA,Employee,Enrolled,2021-01-22,,0.0,1.0
BE000001258,W00000326,BP000062,Retirement,Netherlands,EMEA,Employee,Enrolled,2023-07-17,,0.05,0.95
BE000001259,W00000326,BP000061,Disability,Netherlands,EMEA,Employee,Enrolled,2023-03-25,,0.1,0.9
BE000001260,W00000327,BP000101,Disability,United States,Americas,Employee,Enrolled,2022-02-28,,0.1,0.9
BE000001261,W00000327,BP000098,Dental,United States,Americas,Individual,Enrolled,2022-07-03,,0.2,0.8
BE000001262,W00000327,BP000097,Medical,United States,Americas,Individual,Terminated,2023-03-15,2024-05-20,0.15,0.85
BE000001263,W00000327,BP000104,Employee Assistance Program,United States,Americas,Employee,Enrolled,2022-05-30,,0.0,1.0
BE000001264,W00000327,BP000102,Retirement,United States,Americas,Employee,Enrolled,2024-04-25,,0.05,0.95
BE000001265,W00000328,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2025-02-15,,0.15,0.85
BE000001266,W00000328,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2022-10-05,,0.2,0.8
BE000001267,W00000328,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2021-09-09,,0.0,1.0
BE000001268,W00000328,BP000030,Retirement,Germany,EMEA,Employee,Terminated,2024-08-11,2025-06-24,0.05,0.95
BE000001269,W00000328,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2024-12-26,,0.0,1.0
