worker_skill_id,worker_id,skill_id,proficiency_level,source,validated_flag,last_assessed_date
WS000005350,W00000994,SK00026,3,Learning Completion,False,2025-05-14
WS000005351,W00000994,SK00029,4,Self Assessment,False,2026-05-05
WS000005352,W00000994,SK00028,5,Self Assessment,False,2026-03-09
WS000005353,W00000994,SK00021,3,Self Assessment,False,2026-04-01
WS000005354,W00000995,SK00026,1,Learning Completion,False,2025-11-28
WS000005355,W00000995,SK00011,5,Self Assessment,False,2025-07-31
WS000005356,W00000995,SK00027,4,Learning Completion,True,2026-04-27
WS000005357,W00000995,SK00016,4,Self Assessment,False,2025-06-11
WS000005358,W00000995,SK00033,3,Learning Completion,True,2025-03-18
WS000005359,W00000995,SK00005,2,Manager Assessment,True,2026-01-04
WS000005360,W00000995,SK00022,2,Certification,True,2026-04-29
WS000005361,W00000995,SK00008,3,Learning Completion,True,2025-04-26
WS000005362,W00000996,SK00031,4,Manager Assessment,True,2026-05-13
WS000005363,W00000996,SK00035,4,Manager Assessment,True,2025-01-20
WS000005364,W00000996,SK00011,2,Manager Assessment,True,2025-01-02
WS000005365,W00000996,SK00002,4,Manager Assessment,True,2026-01-09
WS000005366,W00000996,SK00033,1,Learning Completion,True,2026-05-24
WS000005367,W00000996,SK00036,3,Self Assessment,False,2025-03-09
WS000005368,W00000996,SK00001,4,Manager Assessment,True,2025-05-13
WS000005369,W00000998,SK00010,4,Manager Assessment,True,2026-02-10
WS000005370,W00000998,SK00017,3,Manager Assessment,True,2025-10-25
WS000005371,W00000998,SK00026,5,Certification,True,2025-07-24
WS000005372,W00000998,SK00029,5,Manager Assessment,True,2026-05-19
WS000005373,W00000998,SK00037,2,Manager Assessment,True,2026-02-10
WS000005374,W00000998,SK00005,3,Self Assessment,False,2026-03-11
WS000005375,W00000998,SK00009,1,Manager Assessment,True,2026-03-31
WS000005376,W00000999,SK00031,3,Self Assessment,False,2025-04-06
WS000005377,W00000999,SK00018,4,Self Assessment,False,2026-03-17
WS000005378,W00000999,SK00007,5,Self Assessment,False,2026-05-08
WS000005379,W00000999,SK00035,1,Certification,True,2025-03-15
WS000005380,W00000999,SK00011,1,Self Assessment,False,2025-06-06
WS000005381,W00000999,SK00033,4,Self Assessment,False,2025-05-08
WS000005382,W00000999,SK00005,4,Manager Assessment,False,2026-04-04
WS000005383,W00000999,SK00022,4,Learning Completion,True,2025-07-20
WS000005384,W00001000,SK00024,4,Learning Completion,True,2025-08-03
WS000005385,W00001000,SK00010,3,Learning Completion,True,2025-06-16
WS000005386,W00001000,SK00006,4,Learning Completion,True,2026-04-14
WS000005387,W00001000,SK00007,4,Manager Assessment,False,2025-11-12
WS000005388,W00001000,SK00035,2,Learning Completion,True,2025-08-30
WS000005389,W00001000,SK00022,2,Self Assessment,False,2025-05-12
WS000005390,W00001000,SK00009,1,Manager Assessment,False,2025-08-30
WS000005391,W00001001,SK00028,3,Certification,True,2025-09-20
WS000005392,W00001001,SK00026,3,Manager Assessment,True,2025-12-15
WS000005393,W00001001,SK00016,3,Learning Completion,True,2026-05-21
WS000005394,W00001001,SK00018,5,Manager Assessment,True,2026-05-01
WS000005395,W00001003,SK00003,3,Learning Completion,True,2025-08-18
WS000005396,W00001003,SK00006,3,Manager Assessment,True,2025-10-29
WS000005397,W00001003,SK00007,3,Manager Assessment,False,2025-02-19
WS000005398,W00001003,SK00008,4,Self Assessment,False,2025-10-19
WS000005399,W00001004,SK00024,4,Manager Assessment,True,2025-05-20
WS000005400,W00001004,SK00006,2,Manager Assessment,True,2025-02-01
WS000005401,W00001004,SK00007,4,Manager Assessment,True,2025-03-26
WS000005402,W00001004,SK00005,2,Certification,True,2025-02-28
WS000005403,W00001004,SK00008,3,Learning Completion,True,2025-09-03
WS000005404,W00001005,SK00029,2,Learning Completion,False,2025-12-01
WS000005405,W00001005,SK00026,5,Self Assessment,False,2025-01-12
WS000005406,W00001005,SK00028,3,Learning Completion,True,2025-05-07
WS000005407,W00001005,SK00033,4,Learning Completion,True,2025-12-02
WS000005408,W00001006,SK00006,5,Certification,True,2026-05-02
WS000005409,W00001006,SK00007,1,Certification,True,2025-01-19
WS000005410,W00001006,SK00009,2,Certification,True,2025-06-15
WS000005411,W00001006,SK00027,3,Certification,True,2026-02-15
WS000005412,W00001006,SK00021,1,Manager Assessment,True,2025-01-15
WS000005413,W00001006,SK00040,4,Self Assessment,False,2025-02-24
WS000005414,W00001006,SK00022,4,Self Assessment,False,2026-02-19
WS000005415,W00001006,SK00008,4,Manager Assessment,True,2025-05-28
WS000005416,W00001007,SK00031,2,Self Assessment,False,2026-05-18
WS000005417,W00001007,SK00018,4,Self Assessment,False,2025-03-02
WS000005418,W00001007,SK00026,3,Certification,True,2025-09-30
WS000005419,W00001007,SK00011,2,Learning Completion,True,2025-08-23
WS000005420,W00001007,SK00019,3,Certification,True,2025-11-22
WS000005421,W00001007,SK00004,4,Learning Completion,True,2025-07-05
WS000005422,W00001007,SK00012,4,Certification,True,2026-04-24
WS000005423,W00001008,SK00033,2,Learning Completion,True,2025-07-31
WS000005424,W00001008,SK00026,5,Manager Assessment,True,2025-04-12
WS000005425,W00001008,SK00015,2,Learning Completion,True,2025-09-15
WS000005426,W00001008,SK00016,3,Manager Assessment,True,2026-04-13
WS000005427,W00001008,SK00027,2,Manager Assessment,True,2025-11-26
WS000005428,W00001008,SK00028,3,Learning Completion,True,2025-05-14
WS000005429,W00001008,SK00021,4,Manager Assessment,True,2025-03-31
WS000005430,W00001008,SK00002,3,Self Assessment,False,2026-05-24
WS000005431,W00001009,SK00031,3,Learning Completion,True,2025-06-08
WS000005432,W00001009,SK00026,3,Self Assessment,False,2025-03-29
WS000005433,W00001009,SK00018,2,Manager Assessment,True,2025-02-04
WS000005434,W00001009,SK00023,4,Learning Completion,True,2025-04-02
WS000005435,W00001009,SK00027,4,Learning Completion,True,2025-12-18
WS000005436,W00001011,SK00029,4,Self Assessment,False,2025-04-21
WS000005437,W00001011,SK00005,3,Manager Assessment,True,2025-12-31
WS000005438,W00001011,SK00027,2,Self Assessment,False,2026-02-04
WS000005439,W00001011,SK00028,2,Self Assessment,False,2026-06-10
WS000005440,W00001012,SK00029,2,Certification,False,2026-01-07
WS000005441,W00001012,SK00027,4,Learning Completion,True,2025-05-13
WS000005442,W00001012,SK00028,4,Manager Assessment,True,2025-03-14
WS000005443,W00001012,SK00033,2,Manager Assessment,True,2026-01-28
WS000005444,W00001012,SK00008,3,Self Assessment,False,2026-03-05
WS000005445,W00001013,SK00038,5,Manager Assessment,True,2026-03-02
WS000005446,W00001013,SK00007,4,Certification,True,2025-05-31
WS000005447,W00001013,SK00028,3,Self Assessment,False,2026-05-26
WS000005448,W00001013,SK00033,3,Self Assessment,False,2025-07-30
WS000005449,W00001013,SK00036,4,Manager Assessment,False,2025-04-26
WS000005450,W00001013,SK00003,2,Self Assessment,False,2026-06-18
WS000005451,W00001013,SK00002,5,Manager Assessment,True,2025-12-25
WS000005452,W00001013,SK00022,4,Manager Assessment,True,2026-03-05
WS000005453,W00001014,SK00026,2,Self Assessment,False,2025-02-03
WS000005454,W00001014,SK00035,5,Manager Assessment,True,2025-06-08
WS000005455,W00001014,SK00022,4,Learning Completion,False,2025-04-23
WS000005456,W00001014,SK00011,5,Certification,True,2025-06-06
WS000005457,W00001014,SK00028,3,Self Assessment,False,2025-12-25
WS000005458,W00001014,SK00033,1,Self Assessment,False,2026-06-11
WS000005459,W00001014,SK00036,4,Manager Assessment,True,2025-08-14
WS000005460,W00001014,SK00025,3,Manager Assessment,True,2026-06-15
WS000005461,W00001015,SK00010,3,Manager Assessment,True,2026-01-30
WS000005462,W00001015,SK00007,3,Self Assessment,False,2026-03-20
WS000005463,W00001015,SK00023,3,Self Assessment,False,2026-03-02
WS000005464,W00001015,SK00039,1,Self Assessment,False,2025-12-10
WS000005465,W00001015,SK00019,4,Certification,True,2025-11-06
WS000005466,W00001015,SK00036,1,Self Assessment,False,2026-01-08
WS000005467,W00001015,SK00005,2,Learning Completion,True,2025-03-31
WS000005468,W00001015,SK00009,5,Self Assessment,False,2026-03-24
WS000005469,W00001017,SK00031,4,Self Assessment,False,2025-08-06
WS000005470,W00001017,SK00026,3,Manager Assessment,True,2025-09-03
WS000005471,W00001017,SK00018,2,Manager Assessment,True,2026-05-06
WS000005472,W00001017,SK00023,4,Manager Assessment,True,2025-04-19
WS000005473,W00001017,SK00027,3,Self Assessment,False,2025-06-05
WS000005474,W00001018,SK00031,2,Learning Completion,True,2025-02-27
WS000005475,W00001018,SK00024,2,Learning Completion,False,2026-06-02
WS000005476,W00001018,SK00026,4,Learning Completion,True,2025-07-31
WS000005477,W00001018,SK00009,3,Self Assessment,False,2026-04-13
WS000005478,W00001019,SK00010,2,Manager Assessment,True,2025-10-14
WS000005479,W00001019,SK00026,2,Manager Assessment,True,2025-01-27
WS000005480,W00001019,SK00006,1,Manager Assessment,True,2025-06-09
WS000005481,W00001019,SK00008,3,Self Assessment,False,2025-08-18
WS000005482,W00001019,SK00009,3,Learning Completion,False,2025-10-10
WS000005483,W00001020,SK00010,3,Self Assessment,False,2026-06-07
WS000005484,W00001020,SK00018,4,Self Assessment,False,2026-01-01
WS000005485,W00001020,SK00008,3,Manager Assessment,True,2025-05-27
WS000005486,W00001020,SK00009,3,Manager Assessment,True,2026-02-16
WS000005487,W00001021,SK00015,2,Learning Completion,True,2026-04-23
WS000005488,W00001021,SK00026,4,Self Assessment,False,2025-04-13
WS000005489,W00001021,SK00027,1,Manager Assessment,True,2025-02-12
WS000005490,W00001021,SK00022,2,Learning Completion,True,2025-06-17
WS000005491,W00001022,SK00038,3,Manager Assessment,True,2025-10-08
WS000005492,W00001022,SK00014,3,Self Assessment,False,2026-01-24
WS000005493,W00001022,SK00035,3,Certification,True,2026-04-29
WS000005494,W00001022,SK00028,2,Self Assessment,False,2025-10-14
WS000005495,W00001022,SK00033,2,Manager Assessment,True,2025-09-21
WS000005496,W00001022,SK00003,2,Certification,True,2026-02-05
WS000005497,W00001022,SK00012,1,Manager Assessment,False,2025-08-27
WS000005498,W00001022,SK00008,2,Self Assessment,False,2025-02-10
WS000005499,W00001023,SK00038,4,Learning Completion,True,2025-09-10
WS000005500,W00001023,SK00011,3,Certification,True,2025-01-24
WS000005501,W00001023,SK00027,5,Manager Assessment,True,2026-05-27
WS000005502,W00001023,SK00025,4,Self Assessment,False,2025-04-13
WS000005503,W00001023,SK00008,4,Learning Completion,True,2025-11-17
WS000005504,W00001024,SK00026,1,Manager Assessment,True,2025-10-13
WS000005505,W00001024,SK00014,4,Manager Assessment,True,2025-04-22
WS000005506,W00001024,SK00029,5,Learning Completion,True,2025-04-15
WS000005507,W00001024,SK00027,5,Manager Assessment,True,2025-03-27
WS000005508,W00001024,SK00028,2,Certification,True,2025-04-27
WS000005509,W00001024,SK00019,3,Self Assessment,False,2025-01-01
WS000005510,W00001024,SK00036,3,Manager Assessment,True,2026-02-27
WS000005511,W00001025,SK00006,4,Manager Assessment,True,2025-08-04
WS000005512,W00001025,SK00007,2,Manager Assessment,True,2025-12-27
WS000005513,W00001025,SK00005,3,Certification,True,2025-05-07
WS000005514,W00001025,SK00009,2,Learning Completion,True,2026-04-27
WS000005515,W00001026,SK00038,5,Self Assessment,False,2026-04-04
WS000005516,W00001026,SK00017,5,Manager Assessment,True,2025-04-18
WS000005517,W00001026,SK00014,3,Certification,False,2025-10-21
WS000005518,W00001026,SK00029,4,Manager Assessment,True,2025-11-02
WS000005519,W00001026,SK00028,4,Manager Assessment,True,2025-06-19
WS000005520,W00001026,SK00033,4,Self Assessment,False,2025-12-24
WS000005521,W00001026,SK00040,1,Manager Assessment,True,2025-02-14
WS000005522,W00001026,SK00022,5,Manager Assessment,True,2025-03-29
WS000005523,W00001027,SK00010,1,Self Assessment,False,2025-11-24
WS000005524,W00001027,SK00019,1,Manager Assessment,False,2025-01-20
WS000005525,W00001027,SK00005,3,Manager Assessment,False,2026-02-12
WS000005526,W00001027,SK00022,2,Self Assessment,False,2026-01-21
WS000005527,W00001028,SK00010,5,Learning Completion,True,2026-04-23
WS000005528,W00001028,SK00026,1,Manager Assessment,True,2025-08-14
WS000005529,W00001028,SK00007,2,Certification,False,2025-07-20
WS000005530,W00001028,SK00016,4,Learning Completion,False,2026-03-29
WS000005531,W00001028,SK00009,2,Self Assessment,False,2025-03-15
WS000005532,W00001028,SK00021,3,Self Assessment,False,2026-03-08
WS000005533,W00001028,SK00002,5,Learning Completion,True,2025-01-23
WS000005534,W00001028,SK00008,1,Manager Assessment,True,2025-03-28
WS000005535,W00001029,SK00034,3,Manager Assessment,True,2025-12-15
WS000005536,W00001029,SK00026,2,Self Assessment,False,2025-04-20
WS000005537,W00001029,SK00029,3,Self Assessment,False,2025-08-03
WS000005538,W00001029,SK00015,3,Certification,False,2025-02-24
WS000005539,W00001029,SK00027,4,Manager Assessment,True,2025-07-02
WS000005540,W00001029,SK00022,3,Self Assessment,False,2025-12-21
WS000005541,W00001030,SK00030,5,Manager Assessment,True,2025-11-05
WS000005542,W00001030,SK00029,4,Certification,True,2026-06-01
WS000005543,W00001030,SK00027,4,Self Assessment,False,2025-07-18
WS000005544,W00001030,SK00028,4,Certification,True,2026-06-21
WS000005545,W00001030,SK00033,2,Self Assessment,False,2025-09-05
WS000005546,W00001031,SK00017,4,Certification,True,2026-02-02
WS000005547,W00001031,SK00006,1,Self Assessment,False,2025-01-05
WS000005548,W00001031,SK00018,3,Self Assessment,False,2025-04-12
WS000005549,W00001031,SK00008,2,Self Assessment,False,2025-11-22
WS000005550,W00001031,SK00016,2,Self Assessment,False,2025-05-03
WS000005551,W00001031,SK00037,2,Self Assessment,False,2026-02-05
WS000005552,W00001031,SK00013,3,Certification,True,2026-01-13
WS000005553,W00001031,SK00009,3,Certification,True,2026-04-02
WS000005554,W00001032,SK00015,2,Self Assessment,False,2025-05-14
WS000005555,W00001032,SK00026,4,Self Assessment,False,2025-04-10
WS000005556,W00001032,SK00011,5,Certification,True,2025-06-02
WS000005557,W00001032,SK00001,2,Self Assessment,False,2025-02-24
WS000005558,W00001033,SK00031,4,Certification,True,2025-11-29
WS000005559,W00001033,SK00006,3,Self Assessment,False,2026-04-14
WS000005560,W00001033,SK00011,2,Manager Assessment,True,2026-06-09
WS000005561,W00001033,SK00004,5,Manager Assessment,False,2024-12-31
WS000005562,W00001033,SK00001,4,Manager Assessment,True,2025-07-15
WS000005563,W00001033,SK00008,2,Self Assessment,False,2026-01-18
WS000005564,W00001034,SK00017,3,Certification,True,2026-04-21
WS000005565,W00001034,SK00026,2,Learning Completion,False,2026-01-05
WS000005566,W00001034,SK00004,4,Learning Completion,True,2025-05-20
WS000005567,W00001034,SK00029,1,Manager Assessment,False,2025-05-18
WS000005568,W00001034,SK00027,1,Learning Completion,True,2025-03-23
WS000005569,W00001034,SK00033,5,Self Assessment,False,2025-10-20
WS000005570,W00001034,SK00005,3,Manager Assessment,True,2025-08-15
WS000005571,W00001034,SK00022,2,Learning Completion,True,2025-04-28
WS000005572,W00001035,SK00010,3,Self Assessment,False,2025-10-06
WS000005573,W00001035,SK00038,2,Manager Assessment,True,2025-03-09
WS000005574,W00001035,SK00006,4,Certification,True,2025-12-16
WS000005575,W00001035,SK00008,4,Manager Assessment,True,2026-02-14
WS000005576,W00001035,SK00005,5,Learning Completion,True,2025-09-02
WS000005577,W00001035,SK00040,2,Self Assessment,False,2025-11-23
WS000005578,W00001035,SK00009,2,Learning Completion,True,2025-07-07
WS000005579,W00001036,SK00010,5,Manager Assessment,True,2025-11-11
WS000005580,W00001036,SK00018,2,Certification,True,2025-09-19
WS000005581,W00001036,SK00007,4,Manager Assessment,True,2026-05-25
WS000005582,W00001036,SK00035,4,Self Assessment,False,2025-11-19
WS000005583,W00001036,SK00016,3,Certification,True,2025-02-25
WS000005584,W00001036,SK00028,4,Certification,True,2025-06-18
WS000005585,W00001036,SK00033,3,Certification,False,2025-02-21
WS000005586,W00001036,SK00009,3,Manager Assessment,True,2025-06-03
WS000005587,W00001037,SK00024,4,Manager Assessment,True,2025-01-22
WS000005588,W00001037,SK00031,2,Manager Assessment,True,2025-03-14
WS000005589,W00001037,SK00026,1,Self Assessment,False,2025-11-22
WS000005590,W00001037,SK00018,3,Manager Assessment,True,2026-05-15
WS000005591,W00001037,SK00027,2,Self Assessment,False,2026-04-10
WS000005592,W00001038,SK00038,3,Manager Assessment,True,2025-03-15
WS000005593,W00001038,SK00010,3,Manager Assessment,False,2026-04-10
WS000005594,W00001038,SK00026,4,Manager Assessment,True,2025-12-28
WS000005595,W00001038,SK00023,3,Self Assessment,False,2026-03-16
WS000005596,W00001038,SK00028,2,Manager Assessment,False,2025-10-24
WS000005597,W00001038,SK00021,2,Certification,True,2025-01-13
WS000005598,W00001038,SK00037,3,Self Assessment,False,2025-09-11
WS000005599,W00001038,SK00005,5,Manager Assessment,True,2025-06-18
WS000005600,W00001039,SK00026,3,Manager Assessment,True,2026-06-20
WS000005601,W00001039,SK00029,2,Manager Assessment,True,2026-03-12
WS000005602,W00001039,SK00027,4,Learning Completion,True,2025-12-22
WS000005603,W00001039,SK00028,1,Manager Assessment,True,2025-03-05
WS000005604,W00001039,SK00022,4,Self Assessment,False,2025-10-28
WS000005605,W00001039,SK00008,3,Manager Assessment,True,2025-03-11
WS000005606,W00001040,SK00026,4,Manager Assessment,True,2025-12-04
WS000005607,W00001040,SK00014,4,Manager Assessment,True,2026-01-06
WS000005608,W00001040,SK00029,1,Learning Completion,True,2025-11-05
WS000005609,W00001040,SK00027,4,Certification,True,2025-05-10
WS000005610,W00001040,SK00028,2,Self Assessment,False,2025-02-16
WS000005611,W00001040,SK00021,3,Manager Assessment,False,2025-05-16
WS000005612,W00001040,SK00005,2,Manager Assessment,True,2025-08-23
WS000005613,W00001041,SK00031,2,Self Assessment,False,2026-04-11
WS000005614,W00001041,SK00026,2,Manager Assessment,True,2026-03-20
WS000005615,W00001041,SK00027,2,Certification,False,2025-01-29
WS000005616,W00001041,SK00018,2,Learning Completion,True,2026-02-08
WS000005617,W00001042,SK00031,2,Manager Assessment,True,2026-01-16
WS000005618,W00001042,SK00008,2,Manager Assessment,False,2026-02-01
WS000005619,W00001042,SK00020,3,Manager Assessment,True,2025-01-03
WS000005620,W00001042,SK00036,3,Manager Assessment,True,2025-12-04
