talent_review_id,worker_id,performance_review_id,review_year,performance_category,potential_category,nine_box_position,promotion_readiness,succession_candidate,ready_now_successor,critical_role,retention_risk,flight_risk,promotion_count_to_date,promotion_velocity,recent_manager_changes,compa_ratio,gen_ai_impact_level,gen_ai_role_category,gen_ai_premium_applied,completed_learning_count,gen_ai_learning_count,certifications_earned,learning_hours_completed,completed_pdp_count,active_pdp_count,ai_focused_pdp_count
TR00001031,W00000292,PR00001104,2022,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,0.992,Medium,AI-Augmented Professional,True,2,0,0,10.41,0,1,0
TR00001032,W00000292,PR00001105,2023,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,0.992,Medium,AI-Augmented Professional,True,3,1,0,17.61,0,1,0
TR00001033,W00000292,PR00001106,2024,High,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,0,None,0,0.992,Medium,AI-Augmented Professional,True,3,1,0,17.61,1,1,0
TR00001034,W00000292,PR00001107,2025,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,0.992,Medium,AI-Augmented Professional,True,5,1,0,27.01,1,2,1
TR00001035,W00000293,PR00001108,2021,Solid,Low,Solid Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.131,Medium,AI-Augmented Professional,True,1,1,0,9.6,0,1,1
TR00001036,W00000293,PR00001109,2022,High,Exceptional,Top Talent,Ready in 2 Years,True,False,True,Medium,Medium,0,None,0,1.131,Medium,AI-Augmented Professional,True,3,1,0,15.46,1,1,1
TR00001037,W00000293,PR00001110,2023,Low,Medium,Performance Risk,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.131,Medium,AI-Augmented Professional,True,4,1,0,19.38,1,1,1
TR00001038,W00000293,PR00001111,2024,Low,High,Inconsistent Potential,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.131,Medium,AI-Augmented Professional,True,6,1,0,24.99,1,1,1
TR00001039,W00000293,PR00001112,2025,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.131,Medium,AI-Augmented Professional,True,6,1,0,24.99,1,1,1
TR00001040,W00000294,PR00001113,2022,Solid,High,Emerging Talent,Ready in 2 Years,False,False,False,Low,Low,0,None,1,0.921,Medium,AI-Augmented Professional,False,2,1,0,8.76,1,0,0
TR00001041,W00000294,PR00001114,2023,Low,Low,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,1,0.921,Medium,AI-Augmented Professional,False,4,1,0,15.58,1,1,0
TR00001042,W00000294,PR00001115,2024,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,0,None,1,0.921,Medium,AI-Augmented Professional,False,6,1,1,29.78,1,2,0
TR00001043,W00000294,PR00001116,2025,High,Medium,High Professional,Ready in 3+ Years,False,False,False,Low,Low,0,None,1,0.921,Medium,AI-Augmented Professional,False,6,1,1,29.78,2,2,0
TR00001044,W00000295,PR00001117,2021,Solid,High,Emerging Talent,Ready in 2 Years,False,False,False,Medium,High,0,None,0,0.868,Low,AI User,False,0,0,0,0.0,0,1,0
TR00001045,W00000295,PR00001118,2022,Solid,Low,Solid Contributor,Ready Now,False,False,False,Low,Low,0,None,1,0.868,Low,AI User,False,0,0,0,0.0,0,1,0
TR00001046,W00000295,PR00001119,2023,Solid,High,Emerging Talent,Ready in 2 Years,False,False,False,Medium,High,0,None,1,0.868,Low,AI User,False,1,0,0,1.88,0,1,0
TR00001047,W00000295,PR00001120,2024,Exceptional,High,Top Talent,Ready in 1 Year,True,False,True,Medium,High,0,None,0,0.868,Low,AI User,False,1,0,0,1.88,1,1,0
TR00001048,W00000295,PR00001121,2025,High,Medium,High Professional,Ready in 2 Years,False,False,False,Medium,Medium,0,None,0,0.868,Low,AI User,False,5,1,1,37.57,2,1,0
TR00001049,W00000296,PR00001122,2021,High,Exceptional,Top Talent,Ready in 2 Years,True,False,True,Medium,High,0,None,0,0.8,Medium,AI-Augmented Professional,False,2,0,1,19.6,1,0,0
TR00001050,W00000296,PR00001123,2022,High,Exceptional,Top Talent,Ready in 2 Years,True,False,True,Medium,High,1,Fast,0,0.8,Medium,AI-Augmented Professional,False,5,0,2,40.4,1,1,0
TR00001051,W00000296,PR00001125,2024,High,Medium,High Professional,Ready in 2 Years,False,False,False,Medium,Medium,2,Fast,0,0.8,Medium,AI-Augmented Professional,False,8,0,2,51.04,1,1,1
TR00001052,W00000296,PR00001126,2025,High,Medium,High Professional,Ready in 3+ Years,False,False,False,Medium,Medium,2,Moderate,0,0.8,Medium,AI-Augmented Professional,False,10,0,2,57.46,2,1,1
TR00001053,W00000297,PR00001127,2024,Solid,High,Emerging Talent,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.142,Medium,AI-Augmented Professional,False,1,1,0,5.7,0,1,0
TR00001054,W00000297,PR00001128,2025,Low,Low,Performance Risk,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.142,Medium,AI-Augmented Professional,False,2,1,0,10.7,1,1,0
TR00001055,W00000298,PR00001129,2021,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Medium,Realized Attrition,1,Fast,3,0.951,High,AI Governance,False,1,1,1,9.1,1,0,0
TR00001056,W00000299,PR00001130,2022,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,True,Medium,High,0,None,0,0.913,High,AI Governance,False,0,0,0,0.0,0,0,0
TR00001057,W00000299,PR00001131,2023,High,Medium,High Professional,Ready in 2 Years,False,False,True,Medium,Medium,0,None,1,0.913,High,AI Governance,False,2,1,0,9.76,1,0,0
TR00001058,W00000299,PR00001132,2024,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Low,Low,0,None,1,0.913,High,AI Governance,False,4,2,0,26.98,1,0,0
TR00001059,W00000299,PR00001133,2025,High,Exceptional,Top Talent,Ready in 2 Years,True,False,True,High,High,1,Moderate,1,0.913,High,AI Governance,False,6,2,0,33.48,2,0,0
TR00001060,W00000300,PR00001134,2022,Exceptional,Medium,High Professional,Ready in 3+ Years,False,False,True,Medium,Realized Attrition,0,None,0,1.058,High,AI Risk / Compliance,True,1,1,0,5.94,1,0,0
TR00001061,W00000300,PR00001135,2023,Exceptional,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Realized Attrition,1,Fast,1,1.058,High,AI Risk / Compliance,True,3,2,0,19.14,2,0,0
TR00001062,W00000301,PR00001136,2021,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,True,Low,Low,0,None,0,0.894,Medium,AI Governance,False,1,1,0,5.58,0,0,0
TR00001063,W00000301,PR00001137,2022,Solid,Low,Solid Contributor,Ready in 1 Year,False,False,True,Low,Low,0,None,1,0.894,Medium,AI Governance,False,1,1,0,5.58,1,0,0
TR00001064,W00000301,PR00001138,2023,Solid,High,Emerging Talent,Ready in 2 Years,False,False,True,Medium,High,0,None,4,0.894,Medium,AI Governance,False,3,2,0,19.22,1,0,0
TR00001065,W00000301,PR00001140,2025,Solid,Medium,Core Contributor,Ready Now,False,False,True,Low,Low,0,None,0,0.894,Medium,AI Governance,False,4,3,0,24.98,1,1,0
TR00001066,W00000302,PR00001141,2022,High,High,Top Talent,Ready in 2 Years,True,False,True,Medium,Realized Attrition,0,None,0,0.911,Medium,AI-Augmented Professional,False,0,0,0,0.0,1,0,0
TR00001067,W00000302,PR00001142,2023,Exceptional,Medium,High Professional,Ready in 1 Year,True,False,False,Low,Realized Attrition,1,Fast,1,0.911,Medium,AI-Augmented Professional,False,2,1,0,12.12,2,0,0
TR00001068,W00000303,PR00001143,2021,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,False,Low,Low,0,None,0,0.976,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,0,0
TR00001069,W00000303,PR00001144,2022,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,0.976,Medium,AI-Augmented Professional,False,2,1,0,8.76,1,0,0
TR00001070,W00000303,PR00001145,2023,Solid,High,Emerging Talent,Ready in 2 Years,False,False,False,Low,Low,1,Moderate,0,0.976,Medium,AI-Augmented Professional,False,4,1,0,39.08,1,0,0
TR00001071,W00000303,PR00001146,2024,Solid,High,Emerging Talent,Ready in 1 Year,True,False,False,Low,Low,2,Fast,0,0.976,Medium,AI-Augmented Professional,False,4,1,0,39.08,2,0,0
TR00001072,W00000303,PR00001147,2025,Exceptional,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,3,Fast,0,0.976,Medium,AI-Augmented Professional,False,5,1,0,45.02,2,0,0
TR00001073,W00000304,PR00001148,2021,Solid,High,Emerging Talent,Ready in 2 Years,False,False,False,Low,Low,0,None,1,1.199,Medium,AI-Augmented Professional,False,1,1,0,5.88,1,0,1
TR00001074,W00000304,PR00001149,2022,Low,Low,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,1,1.199,Medium,AI-Augmented Professional,False,3,3,2,25.18,2,0,1
TR00001075,W00000304,PR00001150,2023,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.199,Medium,AI-Augmented Professional,False,5,3,2,35.78,2,0,1
TR00001076,W00000304,PR00001151,2024,High,High,Top Talent,Ready in 2 Years,True,False,True,Medium,Medium,0,None,0,1.199,Medium,AI-Augmented Professional,False,5,3,2,35.78,2,0,1
TR00001077,W00000304,PR00001152,2025,Solid,Low,Solid Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.199,Medium,AI-Augmented Professional,False,5,3,2,35.78,3,0,1
TR00001078,W00000305,PR00001153,2022,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,0.95,Medium,AI-Augmented Professional,True,1,0,0,2.91,0,1,0
TR00001079,W00000305,PR00001155,2024,Solid,Medium,Core Contributor,Ready Now,False,False,False,Low,Low,1,Moderate,2,0.95,Medium,AI-Augmented Professional,True,3,0,0,11.37,0,1,0
TR00001080,W00000305,PR00001156,2025,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,1,Moderate,1,0.95,Medium,AI-Augmented Professional,True,3,0,0,11.37,0,2,0
TR00001081,W00000306,PR00001157,2025,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,2,Fast,0,1.053,Medium,AI-Augmented Professional,False,2,0,0,21.16,0,1,0
TR00001082,W00000307,PR00001159,2022,Solid,High,Emerging Talent,Ready in 2 Years,False,False,True,Low,Low,0,None,1,0.973,Medium,AI Governance,False,1,0,0,2.85,0,1,0
TR00001083,W00000307,PR00001160,2023,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Low,Low,0,None,0,0.973,Medium,AI Governance,False,2,0,0,5.82,0,1,0
TR00001084,W00000307,PR00001161,2024,High,Medium,High Professional,Ready in 2 Years,False,False,True,Low,Low,1,Slow,0,0.973,Medium,AI Governance,False,3,1,1,15.22,1,1,0
TR00001085,W00000307,PR00001162,2025,High,Medium,High Professional,Ready Now,True,True,True,Low,Low,1,Slow,0,0.973,Medium,AI Governance,False,5,2,1,28.76,2,1,0
TR00001086,W00000308,PR00001163,2023,Exceptional,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,1.017,Medium,AI-Augmented Professional,True,4,3,0,23.74,0,1,0
TR00001087,W00000308,PR00001164,2024,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.017,Medium,AI-Augmented Professional,True,5,3,0,29.62,0,1,1
TR00001088,W00000308,PR00001165,2025,Solid,Low,Solid Contributor,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.017,Medium,AI-Augmented Professional,True,6,3,0,35.08,0,1,1
TR00001089,W00000309,PR00001166,2024,High,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,High,0,None,0,0.832,Medium,AI-Augmented Professional,True,3,1,0,11.31,0,1,0
TR00001090,W00000309,PR00001167,2025,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,False,Medium,High,0,None,1,0.832,Medium,AI-Augmented Professional,True,4,1,0,17.13,0,1,1
TR00001091,W00000310,PR00001168,2021,Low,Low,Performance Risk,Ready in 2 Years,False,False,False,Low,Low,0,None,2,0.867,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,0,0
TR00001092,W00000310,PR00001170,2023,High,Medium,High Professional,Ready in 3+ Years,False,False,False,Medium,Medium,1,Moderate,1,0.867,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,1,1
TR00001093,W00000310,PR00001171,2024,Exceptional,Medium,High Professional,Ready in 3+ Years,False,False,False,Medium,Medium,1,Moderate,0,0.867,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,1,1
TR00001094,W00000311,PR00001173,2021,Solid,Medium,Core Contributor,Ready Now,False,False,True,Low,Low,0,None,0,0.918,Critical,AI Builder,True,0,0,0,0.0,1,0,0
TR00001095,W00000311,PR00001174,2022,Solid,High,Emerging Talent,Ready in 2 Years,False,False,True,Medium,High,0,None,0,0.918,Critical,AI Builder,True,2,1,0,14.52,2,0,0
TR00001096,W00000311,PR00001175,2023,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,True,Low,Low,0,None,0,0.918,Critical,AI Builder,True,6,2,2,50.89,2,0,0
TR00001097,W00000311,PR00001176,2024,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Low,Low,0,None,0,0.918,Critical,AI Builder,True,6,2,2,50.89,3,0,0
TR00001098,W00000311,PR00001177,2025,High,High,Top Talent,Ready in 1 Year,True,False,True,High,High,0,None,0,0.918,Critical,AI Builder,True,9,2,2,62.83,3,1,0
TR00001099,W00000312,PR00001178,2023,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,1,Fast,0,0.995,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,0,0
TR00001100,W00000312,PR00001180,2025,Exceptional,High,Top Talent,Ready Now,True,True,True,Medium,Medium,4,Fast,0,0.995,Medium,AI-Augmented Professional,False,2,0,0,6.44,1,0,0
TR00001101,W00000313,PR00001181,2021,Exceptional,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,2,Fast,0,0.977,Low,AI User,False,0,0,0,0.0,0,1,0
TR00001102,W00000313,PR00001182,2022,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,False,Low,Low,2,Moderate,1,0.977,Low,AI User,False,2,1,0,9.56,0,2,0
TR00001103,W00000313,PR00001183,2023,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,2,Moderate,1,0.977,Low,AI User,False,3,1,0,24.41,0,2,0
TR00001104,W00000313,PR00001184,2024,High,Medium,High Professional,Ready in 3+ Years,False,False,False,Low,Low,2,Moderate,0,0.977,Low,AI User,False,4,2,0,30.23,1,2,0
TR00001105,W00000313,PR00001185,2025,Solid,High,Emerging Talent,Ready in 1 Year,True,False,False,Low,Low,3,Moderate,0,0.977,Low,AI User,False,6,3,0,43.31,2,2,0
TR00001106,W00000314,PR00001186,2021,Solid,Low,Solid Contributor,Ready in 3+ Years,False,False,False,Low,Realized Attrition,1,Fast,2,0.876,Medium,AI-Augmented Professional,True,0,0,0,0.0,0,0,0
TR00001107,W00000315,PR00001187,2022,High,Low,Expert Contributor,Ready in 2 Years,False,False,True,Medium,Realized Attrition,0,None,0,0.885,High,AI Governance,True,1,1,0,9.5,0,0,0
TR00001108,W00000315,PR00001188,2023,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,True,Medium,Realized Attrition,0,None,0,0.885,High,AI Governance,True,1,1,0,9.5,0,0,0
TR00001109,W00000315,PR00001189,2024,Exceptional,High,Top Talent,Ready in 1 Year,True,False,True,High,Realized Attrition,0,None,1,0.885,High,AI Governance,True,1,1,0,9.5,0,1,0
TR00001110,W00000316,PR00001190,2025,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,2,Fast,2,0.988,Medium,AI-Augmented Professional,True,2,1,0,9.46,0,0,0
TR00001111,W00000317,PR00001191,2021,Exceptional,Low,Expert Contributor,Ready in 1 Year,False,False,False,Low,Low,0,None,0,0.915,Medium,AI-Augmented Professional,False,1,0,1,13.8,0,1,0
TR00001112,W00000317,PR00001192,2022,Low,Low,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,0.915,Medium,AI-Augmented Professional,False,4,1,2,41.86,0,2,0
TR00001113,W00000317,PR00001193,2023,Exceptional,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,0.915,Medium,AI-Augmented Professional,False,5,1,2,47.8,1,2,0
TR00001114,W00000317,PR00001194,2024,Low,Medium,Performance Risk,Ready in 2 Years,False,False,False,Low,Low,1,Slow,0,0.915,Medium,AI-Augmented Professional,False,7,1,2,53.58,1,3,0
TR00001115,W00000317,PR00001195,2025,Low,Medium,Performance Risk,Ready in 2 Years,False,False,False,Low,Low,1,Slow,0,0.915,Medium,AI-Augmented Professional,False,7,1,2,53.58,2,3,0
TR00001116,W00000318,PR00001196,2023,High,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Realized Attrition,1,Fast,1,0.892,Medium,AI-Augmented Professional,True,0,0,0,0.0,1,0,0
TR00001117,W00000318,PR00001197,2024,Exceptional,Medium,High Professional,Ready in 1 Year,True,False,False,Medium,Realized Attrition,1,Moderate,1,0.892,Medium,AI-Augmented Professional,True,2,0,0,9.34,1,1,0
TR00001118,W00000318,PR00001198,2025,High,Medium,High Professional,Ready Now,True,True,False,Medium,Realized Attrition,1,Moderate,0,0.892,Medium,AI-Augmented Professional,True,3,0,0,14.98,1,2,0
TR00001119,W00000319,PR00001199,2024,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,True,Low,Low,1,Fast,1,1.081,High,AI Product / Transformation,True,1,1,0,7.52,0,0,0
TR00001120,W00000319,PR00001200,2025,Solid,Low,Solid Contributor,Ready in 3+ Years,False,False,True,Low,Low,2,Fast,3,1.081,High,AI Product / Transformation,True,1,1,0,7.52,1,0,0
TR00001121,W00000320,PR00001201,2023,High,High,Top Talent,Ready in 2 Years,True,False,True,Medium,High,1,Fast,1,0.883,Medium,AI Governance,False,1,0,0,2.7,1,0,0
TR00001122,W00000320,PR00001203,2025,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,True,Low,Low,1,Moderate,0,0.883,Medium,AI Governance,False,3,0,1,28.64,2,0,1
TR00001123,W00000321,PR00001204,2023,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,True,Low,Low,0,None,0,0.925,High,AI Product / Transformation,False,2,0,0,7.79,0,1,0
TR00001124,W00000321,PR00001205,2024,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,True,Low,Low,0,None,1,0.925,High,AI Product / Transformation,False,4,0,0,18.2,1,1,0
TR00001125,W00000321,PR00001206,2025,High,High,Top Talent,Ready in 2 Years,True,False,True,High,High,1,Moderate,1,0.925,High,AI Product / Transformation,False,7,1,1,42.33,2,1,1
TR00001126,W00000322,PR00001207,2021,Solid,High,Emerging Talent,Ready in 2 Years,False,False,False,Medium,Realized Attrition,0,None,2,0.786,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,1,0
TR00001127,W00000322,PR00001208,2022,Solid,Medium,Core Contributor,Ready Now,False,False,False,Low,Realized Attrition,0,None,2,0.786,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,1,0
TR00001128,W00000322,PR00001209,2023,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,False,Low,Realized Attrition,0,None,0,0.786,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,1,0
TR00001129,W00000323,PR00001210,2021,High,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,0,None,0,0.945,Low,AI User,False,1,1,0,6.0,1,0,1
TR00001130,W00000323,PR00001211,2022,High,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,0,None,1,0.945,Low,AI User,False,2,2,0,9.64,1,0,1
TR00001131,W00000323,PR00001212,2023,Solid,Low,Solid Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,2,0.945,Low,AI User,False,3,3,0,15.04,2,0,1
TR00001132,W00000323,PR00001213,2024,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,1,Slow,1,0.945,Low,AI User,False,3,3,0,15.04,3,0,2
TR00001133,W00000323,PR00001214,2025,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,3,Slow,0,0.945,Low,AI User,False,5,4,1,38.8,3,0,2
TR00001134,W00000324,PR00001215,2021,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,False,Low,Low,0,None,0,1.066,Medium,AI-Augmented Professional,False,1,1,1,9.6,0,0,0
TR00001135,W00000324,PR00001216,2022,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.066,Medium,AI-Augmented Professional,False,1,1,1,9.6,0,0,0
TR00001136,W00000324,PR00001217,2023,High,Medium,High Professional,Ready in 1 Year,True,False,False,Low,Low,0,None,0,1.066,Medium,AI-Augmented Professional,False,2,1,1,12.39,0,1,0
TR00001137,W00000324,PR00001218,2024,Exceptional,Medium,High Professional,Ready in 1 Year,True,False,False,Low,Low,0,None,1,1.066,Medium,AI-Augmented Professional,False,2,1,1,12.39,0,1,0
TR00001138,W00000324,PR00001219,2025,Solid,Low,Solid Contributor,Ready Now,False,False,False,Low,Low,0,None,1,1.066,Medium,AI-Augmented Professional,False,2,1,1,12.39,1,1,0
TR00001139,W00000325,PR00001220,2021,High,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,0,None,1,0.923,Medium,AI-Augmented Professional,False,1,0,1,19.0,1,0,0
TR00001140,W00000325,PR00001221,2022,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,False,Low,Low,0,None,1,0.923,Medium,AI-Augmented Professional,False,4,0,2,33.7,2,0,0
TR00001141,W00000325,PR00001222,2023,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,0.923,Medium,AI-Augmented Professional,False,5,0,2,37.7,3,0,0
TR00001142,W00000325,PR00001223,2024,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,1,Moderate,0,0.923,Medium,AI-Augmented Professional,False,7,0,2,49.32,3,0,0
TR00001143,W00000325,PR00001224,2025,High,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,1,Slow,2,0.923,Medium,AI-Augmented Professional,False,9,0,2,73.02,3,0,0
TR00001144,W00000326,PR00001225,2022,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,True,Low,Low,0,None,0,1.056,Critical,AI Builder,True,1,0,0,4.5,0,0,0
TR00001145,W00000326,PR00001227,2024,Solid,High,Emerging Talent,Ready in 1 Year,True,False,True,Medium,High,1,Moderate,0,1.056,Critical,AI Builder,True,4,1,0,19.51,0,1,0
TR00001146,W00000326,PR00001228,2025,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Low,Low,1,Moderate,1,1.056,Critical,AI Builder,True,4,1,0,19.51,0,2,1
