cost_center_id,cost_center_name,company_id,business_unit,function,is_active
CC002013,Consulting Human Capital Americas,C012,Consulting,Human Capital,True
CC002014,Internal Services Marketing EMEA,C031,Internal Services,Marketing,True
CC002015,Audit Assurance Americas,C027,Audit,Assurance,True
CC002016,Tax Indirect Tax Americas,C007,Tax,Indirect Tax,True
CC002017,Audit External Audit APAC,C008,Audit,External Audit,True
CC002018,Internal Services IT EMEA,C015,Internal Services,IT,True
CC002019,Risk Advisory Internal Audit EMEA,C010,Risk Advisory,Internal Audit,True
CC002020,Tax Corporate Tax EMEA,C033,Tax,Corporate Tax,True
CC002021,Tax Indirect Tax APAC,C016,Tax,Indirect Tax,True
CC002022,Audit Assurance APAC,C024,Audit,Assurance,True
CC002023,Tax Indirect Tax Americas,C019,Tax,Indirect Tax,True
CC002024,Audit External Audit APAC,C038,Audit,External Audit,True
CC002025,Deals Transaction Services APAC,C025,Deals,Transaction Services,True
CC002026,Audit External Audit EMEA,C003,Audit,External Audit,False
CC002027,Consulting Strategy APAC,C034,Consulting,Strategy,True
CC002028,Audit Assurance Americas,C006,Audit,Assurance,True
CC002029,Consulting Technology Consulting EMEA,C003,Consulting,Technology Consulting,True
CC002030,Consulting Strategy APAC,C016,Consulting,Strategy,True
CC002031,Tax Transfer Pricing APAC,C024,Tax,Transfer Pricing,True
CC002032,Risk Advisory Cyber Risk EMEA,C005,Risk Advisory,Cyber Risk,True
CC002033,Audit External Audit Americas,C012,Audit,External Audit,True
CC002034,Consulting Data and Analytics Americas,C022,Consulting,Data and Analytics,True
CC002035,Audit Controls APAC,C025,Audit,Controls,True
CC002036,Risk Advisory Internal Audit APAC,C008,Risk Advisory,Internal Audit,True
CC002037,Tax Corporate Tax Americas,C001,Tax,Corporate Tax,True
CC002038,Risk Advisory Cyber Risk Americas,C037,Risk Advisory,Cyber Risk,True
CC002039,Internal Services Legal Americas,C027,Internal Services,Legal,True
CC002040,Risk Advisory Cyber Risk APAC,C038,Risk Advisory,Cyber Risk,True
CC002041,Consulting Strategy APAC,C016,Consulting,Strategy,True
CC002042,Audit External Audit Americas,C022,Audit,External Audit,True
CC002043,Consulting Human Capital Americas,C036,Consulting,Human Capital,True
CC002044,Internal Services Marketing APAC,C004,Internal Services,Marketing,True
CC002045,Audit Controls EMEA,C011,Audit,Controls,True
CC002046,Tax Transfer Pricing EMEA,C011,Tax,Transfer Pricing,True
CC002047,Consulting Data and Analytics EMEA,C040,Consulting,Data and Analytics,True
CC002048,Consulting Operations Americas,C027,Consulting,Operations,True
CC002049,Audit External Audit Americas,C019,Audit,External Audit,True
CC002050,Internal Services Marketing APAC,C016,Internal Services,Marketing,True
CC002051,Consulting Operations EMEA,C013,Consulting,Operations,True
CC002052,Tax Transfer Pricing Americas,C006,Tax,Transfer Pricing,True
CC002053,Consulting Data and Analytics EMEA,C011,Consulting,Data and Analytics,True
CC002054,Tax Indirect Tax APAC,C026,Tax,Indirect Tax,True
CC002055,Tax Transfer Pricing Americas,C027,Tax,Transfer Pricing,True
CC002056,Tax Indirect Tax Americas,C022,Tax,Indirect Tax,True
CC002057,Consulting Operations APAC,C021,Consulting,Operations,True
CC002058,Deals Valuation EMEA,C015,Deals,Valuation,True
CC002059,Consulting Data and Analytics APAC,C026,Consulting,Data and Analytics,True
CC002060,Audit External Audit EMEA,C032,Audit,External Audit,False
CC002061,Tax Corporate Tax EMEA,C032,Tax,Corporate Tax,True
CC002062,Internal Services Finance EMEA,C011,Internal Services,Finance,True
CC002063,Audit Controls Americas,C012,Audit,Controls,True
CC002064,Risk Advisory Internal Audit EMEA,C010,Risk Advisory,Internal Audit,True
CC002065,Consulting Operations EMEA,C014,Consulting,Operations,True
CC002066,Consulting Data and Analytics APAC,C029,Consulting,Data and Analytics,True
CC002067,Tax Transfer Pricing EMEA,C040,Tax,Transfer Pricing,True
CC002068,Internal Services Finance EMEA,C003,Internal Services,Finance,True
CC002069,Tax Transfer Pricing APAC,C008,Tax,Transfer Pricing,True
CC002070,Tax Transfer Pricing EMEA,C015,Tax,Transfer Pricing,True
CC002071,Audit Controls APAC,C016,Audit,Controls,True
CC002072,Risk Advisory Internal Audit EMEA,C028,Risk Advisory,Internal Audit,True
CC002073,Risk Advisory Regulatory Risk EMEA,C028,Risk Advisory,Regulatory Risk,True
CC002074,Audit Controls EMEA,C040,Audit,Controls,True
CC002075,Consulting Technology Consulting APAC,C035,Consulting,Technology Consulting,True
CC002076,Risk Advisory Cyber Risk APAC,C025,Risk Advisory,Cyber Risk,True
CC002077,Audit Assurance Americas,C012,Audit,Assurance,True
CC002078,Internal Services Marketing Americas,C022,Internal Services,Marketing,True
CC002079,Tax Corporate Tax EMEA,C028,Tax,Corporate Tax,True
CC002080,Consulting Strategy EMEA,C018,Consulting,Strategy,True
CC002081,Tax Corporate Tax Americas,C002,Tax,Corporate Tax,True
CC002082,Audit Assurance EMEA,C003,Audit,Assurance,True
CC002083,Risk Advisory Cyber Risk Americas,C001,Risk Advisory,Cyber Risk,True
CC002084,Consulting Technology Consulting APAC,C035,Consulting,Technology Consulting,True
CC002085,Internal Services HR APAC,C021,Internal Services,HR,True
CC002086,Risk Advisory Regulatory Risk EMEA,C014,Risk Advisory,Regulatory Risk,True
CC002087,Internal Services IT APAC,C024,Internal Services,IT,True
CC002088,Risk Advisory Cyber Risk Americas,C039,Risk Advisory,Cyber Risk,True
CC002089,Risk Advisory Cyber Risk EMEA,C015,Risk Advisory,Cyber Risk,True
CC002090,Consulting Operations Americas,C019,Consulting,Operations,True
CC002091,Tax Transfer Pricing Americas,C022,Tax,Transfer Pricing,True
CC002092,Risk Advisory Internal Audit EMEA,C028,Risk Advisory,Internal Audit,True
CC002093,Consulting Human Capital Americas,C022,Consulting,Human Capital,True
CC002094,Tax Transfer Pricing Americas,C009,Tax,Transfer Pricing,True
CC002095,Tax Corporate Tax APAC,C029,Tax,Corporate Tax,True
CC002096,Risk Advisory Cyber Risk APAC,C017,Risk Advisory,Cyber Risk,False
CC002097,Audit Controls APAC,C035,Audit,Controls,True
CC002098,Consulting Operations EMEA,C014,Consulting,Operations,True
CC002099,Tax Transfer Pricing Americas,C019,Tax,Transfer Pricing,True
CC002100,Risk Advisory Internal Audit Americas,C002,Risk Advisory,Internal Audit,True
CC002101,Consulting Strategy EMEA,C031,Consulting,Strategy,True
CC002102,Audit Controls EMEA,C011,Audit,Controls,True
CC002103,Tax Corporate Tax EMEA,C003,Tax,Corporate Tax,True
CC002104,Audit Controls EMEA,C040,Audit,Controls,True
CC002105,Audit Controls Americas,C019,Audit,Controls,True
CC002106,Tax Transfer Pricing Americas,C019,Tax,Transfer Pricing,True
CC002107,Audit External Audit APAC,C030,Audit,External Audit,False
CC002108,Consulting Strategy EMEA,C013,Consulting,Strategy,True
CC002109,Consulting Data and Analytics EMEA,C013,Consulting,Data and Analytics,True
CC002110,Audit External Audit EMEA,C010,Audit,External Audit,True
CC002111,Risk Advisory Internal Audit APAC,C035,Risk Advisory,Internal Audit,True
CC002112,Risk Advisory Internal Audit APAC,C021,Risk Advisory,Internal Audit,True
CC002113,Tax Corporate Tax APAC,C017,Tax,Corporate Tax,True
CC002114,Consulting Strategy Americas,C012,Consulting,Strategy,True
CC002115,Consulting Human Capital Americas,C012,Consulting,Human Capital,True
CC002116,Consulting Technology Consulting EMEA,C040,Consulting,Technology Consulting,True
CC002117,Audit Controls EMEA,C020,Audit,Controls,True
CC002118,Risk Advisory Internal Audit Americas,C001,Risk Advisory,Internal Audit,True
CC002119,Tax Indirect Tax EMEA,C010,Tax,Indirect Tax,True
CC002120,Consulting Strategy APAC,C024,Consulting,Strategy,True
CC002121,Audit External Audit Americas,C012,Audit,External Audit,True
CC002122,Tax Transfer Pricing Americas,C002,Tax,Transfer Pricing,True
CC002123,Consulting Technology Consulting Americas,C039,Consulting,Technology Consulting,True
CC002124,Audit Controls EMEA,C003,Audit,Controls,True
CC002125,Consulting Technology Consulting APAC,C034,Consulting,Technology Consulting,True
CC002126,Tax Indirect Tax APAC,C038,Tax,Indirect Tax,True
CC002127,Risk Advisory Cyber Risk Americas,C007,Risk Advisory,Cyber Risk,True
CC002128,Deals Transaction Services Americas,C012,Deals,Transaction Services,True
CC002129,Tax Transfer Pricing APAC,C023,Tax,Transfer Pricing,True
CC002130,Risk Advisory Internal Audit EMEA,C040,Risk Advisory,Internal Audit,True
CC002131,Consulting Data and Analytics APAC,C030,Consulting,Data and Analytics,True
CC002132,Consulting Human Capital Americas,C006,Consulting,Human Capital,True
CC002133,Tax Indirect Tax EMEA,C018,Tax,Indirect Tax,True
CC002134,Tax Corporate Tax EMEA,C005,Tax,Corporate Tax,True
CC002135,Consulting Strategy EMEA,C005,Consulting,Strategy,True
CC002136,Consulting Operations EMEA,C020,Consulting,Operations,False
CC002137,Consulting Operations Americas,C009,Consulting,Operations,True
CC002138,Consulting Human Capital APAC,C016,Consulting,Human Capital,True
CC002139,Audit Controls Americas,C009,Audit,Controls,True
CC002140,Consulting Human Capital Americas,C007,Consulting,Human Capital,True
CC002141,Consulting Human Capital EMEA,C011,Consulting,Human Capital,True
CC002142,Consulting Technology Consulting EMEA,C020,Consulting,Technology Consulting,True
CC002143,Audit External Audit EMEA,C020,Audit,External Audit,True
CC002144,Risk Advisory Cyber Risk Americas,C039,Risk Advisory,Cyber Risk,True
CC002145,Consulting Human Capital APAC,C034,Consulting,Human Capital,True
CC002146,Audit Assurance EMEA,C013,Audit,Assurance,True
CC002147,Consulting Technology Consulting Americas,C012,Consulting,Technology Consulting,True
CC002148,Audit Assurance EMEA,C040,Audit,Assurance,True
CC002149,Tax Indirect Tax APAC,C034,Tax,Indirect Tax,True
CC002150,Consulting Strategy APAC,C008,Consulting,Strategy,True
CC002151,Risk Advisory Cyber Risk APAC,C008,Risk Advisory,Cyber Risk,True
CC002152,Internal Services Legal Americas,C027,Internal Services,Legal,True
CC002153,Internal Services Finance APAC,C034,Internal Services,Finance,False
CC002154,Tax Transfer Pricing APAC,C024,Tax,Transfer Pricing,True
CC002155,Consulting Operations Americas,C036,Consulting,Operations,True
CC002156,Audit External Audit EMEA,C005,Audit,External Audit,True
CC002157,Tax Transfer Pricing APAC,C026,Tax,Transfer Pricing,True
CC002158,Consulting Strategy Americas,C006,Consulting,Strategy,True
CC002159,Consulting Operations EMEA,C005,Consulting,Operations,True
CC002160,Risk Advisory Cyber Risk Americas,C012,Risk Advisory,Cyber Risk,True
CC002161,Consulting Technology Consulting EMEA,C011,Consulting,Technology Consulting,True
CC002162,Audit External Audit Americas,C039,Audit,External Audit,True
CC002163,Audit Assurance EMEA,C040,Audit,Assurance,True
CC002164,Tax Indirect Tax EMEA,C003,Tax,Indirect Tax,True
CC002165,Internal Services Legal APAC,C016,Internal Services,Legal,True
CC002166,Tax Transfer Pricing Americas,C039,Tax,Transfer Pricing,True
CC002167,Internal Services Legal Americas,C027,Internal Services,Legal,True
CC002168,Internal Services Finance APAC,C029,Internal Services,Finance,True
CC002169,Internal Services Marketing EMEA,C011,Internal Services,Marketing,True
CC002170,Consulting Data and Analytics APAC,C016,Consulting,Data and Analytics,True
CC002171,Consulting Human Capital APAC,C025,Consulting,Human Capital,True
CC002172,Tax Indirect Tax EMEA,C031,Tax,Indirect Tax,True
CC002173,Consulting Human Capital EMEA,C015,Consulting,Human Capital,True
CC002174,Tax Indirect Tax EMEA,C031,Tax,Indirect Tax,True
CC002175,Deals Transaction Services Americas,C006,Deals,Transaction Services,True
CC002176,Consulting Operations Americas,C022,Consulting,Operations,True
CC002177,Risk Advisory Internal Audit APAC,C004,Risk Advisory,Internal Audit,True
CC002178,Tax Transfer Pricing Americas,C007,Tax,Transfer Pricing,True
CC002179,Consulting Strategy APAC,C025,Consulting,Strategy,True
CC002180,Consulting Operations Americas,C006,Consulting,Operations,True
CC002181,Audit External Audit Americas,C006,Audit,External Audit,True
CC002182,Audit External Audit APAC,C008,Audit,External Audit,True
CC002183,Consulting Technology Consulting APAC,C023,Consulting,Technology Consulting,True
CC002184,Consulting Data and Analytics Americas,C007,Consulting,Data and Analytics,True
CC002185,Consulting Data and Analytics Americas,C019,Consulting,Data and Analytics,True
CC002186,Tax Corporate Tax APAC,C034,Tax,Corporate Tax,True
CC002187,Internal Services HR APAC,C016,Internal Services,HR,True
CC002188,Tax Transfer Pricing APAC,C016,Tax,Transfer Pricing,True
CC002189,Audit Assurance Americas,C027,Audit,Assurance,True
CC002190,Internal Services HR EMEA,C033,Internal Services,HR,True
CC002191,Risk Advisory Regulatory Risk Americas,C027,Risk Advisory,Regulatory Risk,True
CC002192,Tax Indirect Tax EMEA,C040,Tax,Indirect Tax,True
CC002193,Tax Corporate Tax EMEA,C003,Tax,Corporate Tax,True
CC002194,Consulting Human Capital EMEA,C020,Consulting,Human Capital,True
CC002195,Internal Services HR EMEA,C033,Internal Services,HR,True
CC002196,Audit Controls EMEA,C018,Audit,Controls,True
CC002197,Consulting Data and Analytics Americas,C012,Consulting,Data and Analytics,True
CC002198,Consulting Data and Analytics Americas,C001,Consulting,Data and Analytics,True
CC002199,Audit Assurance EMEA,C014,Audit,Assurance,True
CC002200,Audit Controls EMEA,C032,Audit,Controls,True
CC002201,Consulting Data and Analytics APAC,C021,Consulting,Data and Analytics,True
CC002202,Risk Advisory Internal Audit APAC,C025,Risk Advisory,Internal Audit,True
CC002203,Audit Assurance Americas,C006,Audit,Assurance,True
CC002204,Internal Services Finance APAC,C026,Internal Services,Finance,True
CC002205,Tax Corporate Tax Americas,C039,Tax,Corporate Tax,True
CC002206,Audit Assurance Americas,C006,Audit,Assurance,True
CC002207,Consulting Technology Consulting EMEA,C014,Consulting,Technology Consulting,False
CC002208,Risk Advisory Cyber Risk EMEA,C014,Risk Advisory,Cyber Risk,True
CC002209,Risk Advisory Regulatory Risk EMEA,C033,Risk Advisory,Regulatory Risk,True
CC002210,Consulting Strategy EMEA,C014,Consulting,Strategy,True
CC002211,Consulting Human Capital APAC,C035,Consulting,Human Capital,True
CC002212,Consulting Technology Consulting Americas,C009,Consulting,Technology Consulting,True
CC002213,Risk Advisory Regulatory Risk APAC,C029,Risk Advisory,Regulatory Risk,True
CC002214,Audit Assurance Americas,C001,Audit,Assurance,True
CC002215,Tax Indirect Tax APAC,C030,Tax,Indirect Tax,True
CC002216,Audit Assurance EMEA,C033,Audit,Assurance,True
CC002217,Audit External Audit Americas,C019,Audit,External Audit,True
CC002218,Deals M&A EMEA,C010,Deals,M&A,True
CC002219,Consulting Strategy APAC,C024,Consulting,Strategy,True
CC002220,Audit External Audit Americas,C007,Audit,External Audit,True
CC002221,Consulting Data and Analytics Americas,C036,Consulting,Data and Analytics,True
CC002222,Audit Controls APAC,C029,Audit,Controls,True
CC002223,Audit External Audit Americas,C027,Audit,External Audit,True
CC002224,Audit Controls Americas,C012,Audit,Controls,True
CC002225,Risk Advisory Internal Audit APAC,C034,Risk Advisory,Internal Audit,True
CC002226,Internal Services HR EMEA,C018,Internal Services,HR,True
CC002227,Consulting Operations Americas,C037,Consulting,Operations,True
CC002228,Tax Indirect Tax Americas,C002,Tax,Indirect Tax,True
CC002229,Audit External Audit APAC,C029,Audit,External Audit,True
CC002230,Consulting Human Capital Americas,C002,Consulting,Human Capital,True
CC002231,Tax Indirect Tax EMEA,C005,Tax,Indirect Tax,True
CC002232,Internal Services Finance Americas,C039,Internal Services,Finance,True
CC002233,Consulting Operations EMEA,C014,Consulting,Operations,True
CC002234,Risk Advisory Internal Audit EMEA,C014,Risk Advisory,Internal Audit,True
CC002235,Deals M&A EMEA,C018,Deals,M&A,True
CC002236,Consulting Operations Americas,C036,Consulting,Operations,True
CC002237,Deals Transaction Services Americas,C039,Deals,Transaction Services,True
CC002238,Consulting Operations APAC,C034,Consulting,Operations,True
CC002239,Deals M&A Americas,C002,Deals,M&A,True
CC002240,Tax Corporate Tax EMEA,C003,Tax,Corporate Tax,True
CC002241,Consulting Operations EMEA,C031,Consulting,Operations,True
CC002242,Consulting Human Capital Americas,C001,Consulting,Human Capital,True
CC002243,Risk Advisory Cyber Risk EMEA,C013,Risk Advisory,Cyber Risk,True
CC002244,Tax Corporate Tax APAC,C024,Tax,Corporate Tax,True
CC002245,Consulting Human Capital EMEA,C033,Consulting,Human Capital,True
CC002246,Consulting Technology Consulting APAC,C016,Consulting,Technology Consulting,True
CC002247,Audit Controls EMEA,C014,Audit,Controls,True
CC002248,Consulting Technology Consulting APAC,C026,Consulting,Technology Consulting,True
CC002249,Audit Controls Americas,C036,Audit,Controls,True
CC002250,Consulting Technology Consulting EMEA,C040,Consulting,Technology Consulting,True
CC002251,Tax Transfer Pricing EMEA,C010,Tax,Transfer Pricing,True
CC002252,Consulting Technology Consulting Americas,C012,Consulting,Technology Consulting,True
CC002253,Risk Advisory Regulatory Risk EMEA,C018,Risk Advisory,Regulatory Risk,True
CC002254,Audit Controls APAC,C008,Audit,Controls,True
CC002255,Deals M&A Americas,C027,Deals,M&A,True
CC002256,Tax Corporate Tax EMEA,C005,Tax,Corporate Tax,True
CC002257,Tax Transfer Pricing Americas,C036,Tax,Transfer Pricing,True
CC002258,Risk Advisory Regulatory Risk APAC,C008,Risk Advisory,Regulatory Risk,True
CC002259,Risk Advisory Cyber Risk Americas,C037,Risk Advisory,Cyber Risk,True
CC002260,Consulting Data and Analytics Americas,C009,Consulting,Data and Analytics,True
CC002261,Risk Advisory Cyber Risk APAC,C016,Risk Advisory,Cyber Risk,True
CC002262,Audit Assurance EMEA,C033,Audit,Assurance,True
CC002263,Audit External Audit EMEA,C010,Audit,External Audit,True
CC002264,Tax Transfer Pricing APAC,C016,Tax,Transfer Pricing,True
CC002265,Internal Services Legal EMEA,C020,Internal Services,Legal,False
CC002266,Consulting Data and Analytics APAC,C034,Consulting,Data and Analytics,True
CC002267,Internal Services Marketing Americas,C019,Internal Services,Marketing,True
CC002268,Audit Controls Americas,C006,Audit,Controls,True
CC002269,Consulting Strategy Americas,C012,Consulting,Strategy,True
CC002270,Audit Assurance EMEA,C014,Audit,Assurance,True
CC002271,Risk Advisory Internal Audit APAC,C034,Risk Advisory,Internal Audit,True
CC002272,Consulting Operations APAC,C025,Consulting,Operations,True
CC002273,Tax Transfer Pricing APAC,C026,Tax,Transfer Pricing,True
CC002274,Audit Controls APAC,C016,Audit,Controls,True
CC002275,Tax Indirect Tax EMEA,C020,Tax,Indirect Tax,True
CC002276,Tax Corporate Tax APAC,C008,Tax,Corporate Tax,True
CC002277,Internal Services IT APAC,C004,Internal Services,IT,True
CC002278,Audit Controls APAC,C008,Audit,Controls,True
CC002279,Consulting Operations APAC,C017,Consulting,Operations,True
CC002280,Consulting Operations EMEA,C033,Consulting,Operations,True
CC002281,Consulting Technology Consulting EMEA,C003,Consulting,Technology Consulting,True
CC002282,Consulting Technology Consulting Americas,C009,Consulting,Technology Consulting,True
CC002283,Risk Advisory Cyber Risk EMEA,C031,Risk Advisory,Cyber Risk,True
CC002284,Consulting Data and Analytics EMEA,C014,Consulting,Data and Analytics,True
CC002285,Audit Controls EMEA,C010,Audit,Controls,True
CC002286,Consulting Strategy EMEA,C010,Consulting,Strategy,True
CC002287,Audit Assurance Americas,C002,Audit,Assurance,True
CC002288,Consulting Human Capital APAC,C029,Consulting,Human Capital,True
CC002289,Consulting Human Capital Americas,C022,Consulting,Human Capital,True
CC002290,Tax Corporate Tax APAC,C017,Tax,Corporate Tax,True
CC002291,Deals M&A APAC,C021,Deals,M&A,True
CC002292,Audit Assurance Americas,C037,Audit,Assurance,True
CC002293,Audit Controls EMEA,C014,Audit,Controls,True
CC002294,Consulting Operations Americas,C006,Consulting,Operations,True
CC002295,Tax Corporate Tax EMEA,C020,Tax,Corporate Tax,True
CC002296,Tax Corporate Tax Americas,C007,Tax,Corporate Tax,True
CC002297,Consulting Data and Analytics Americas,C001,Consulting,Data and Analytics,True
CC002298,Internal Services IT Americas,C039,Internal Services,IT,True
CC002299,Consulting Operations Americas,C022,Consulting,Operations,True
CC002300,Risk Advisory Internal Audit APAC,C035,Risk Advisory,Internal Audit,True
CC002301,Tax Transfer Pricing EMEA,C031,Tax,Transfer Pricing,True
CC002302,Audit Assurance EMEA,C032,Audit,Assurance,True
CC002303,Consulting Technology Consulting APAC,C023,Consulting,Technology Consulting,True
CC002304,Consulting Human Capital APAC,C025,Consulting,Human Capital,True
CC002305,Audit Controls Americas,C019,Audit,Controls,True
CC002306,Tax Transfer Pricing APAC,C038,Tax,Transfer Pricing,True
CC002307,Deals M&A EMEA,C005,Deals,M&A,True
CC002308,Risk Advisory Cyber Risk Americas,C009,Risk Advisory,Cyber Risk,True
CC002309,Risk Advisory Internal Audit Americas,C027,Risk Advisory,Internal Audit,True
CC002310,Audit External Audit APAC,C021,Audit,External Audit,True
CC002311,Audit Controls APAC,C008,Audit,Controls,True
CC002312,Consulting Technology Consulting EMEA,C028,Consulting,Technology Consulting,True
CC002313,Risk Advisory Internal Audit EMEA,C005,Risk Advisory,Internal Audit,True
CC002314,Tax Indirect Tax APAC,C029,Tax,Indirect Tax,True
CC002315,Audit Assurance Americas,C027,Audit,Assurance,True
CC002316,Consulting Human Capital EMEA,C015,Consulting,Human Capital,True
CC002317,Tax Corporate Tax EMEA,C003,Tax,Corporate Tax,True
CC002318,Audit Assurance EMEA,C040,Audit,Assurance,True
CC002319,Tax Transfer Pricing APAC,C038,Tax,Transfer Pricing,True
CC002320,Tax Corporate Tax EMEA,C033,Tax,Corporate Tax,True
CC002321,Risk Advisory Cyber Risk APAC,C025,Risk Advisory,Cyber Risk,True
CC002322,Risk Advisory Cyber Risk EMEA,C040,Risk Advisory,Cyber Risk,True
CC002323,Tax Corporate Tax EMEA,C020,Tax,Corporate Tax,True
CC002324,Tax Transfer Pricing APAC,C026,Tax,Transfer Pricing,True
CC002325,Internal Services Finance EMEA,C033,Internal Services,Finance,True
CC002326,Consulting Technology Consulting Americas,C037,Consulting,Technology Consulting,True
CC002327,Tax Transfer Pricing APAC,C017,Tax,Transfer Pricing,False
CC002328,Tax Indirect Tax APAC,C038,Tax,Indirect Tax,True
CC002329,Audit Controls EMEA,C020,Audit,Controls,True
CC002330,Consulting Strategy APAC,C021,Consulting,Strategy,True
CC002331,Consulting Data and Analytics APAC,C034,Consulting,Data and Analytics,True
CC002332,Consulting Operations APAC,C024,Consulting,Operations,True
CC002333,Risk Advisory Internal Audit APAC,C016,Risk Advisory,Internal Audit,True
CC002334,Consulting Strategy APAC,C034,Consulting,Strategy,True
CC002335,Deals Transaction Services Americas,C036,Deals,Transaction Services,True
CC002336,Audit Assurance Americas,C037,Audit,Assurance,True
CC002337,Deals M&A APAC,C034,Deals,M&A,True
CC002338,Deals Valuation EMEA,C020,Deals,Valuation,True
CC002339,Consulting Technology Consulting EMEA,C013,Consulting,Technology Consulting,True
CC002340,Consulting Human Capital APAC,C017,Consulting,Human Capital,True
CC002341,Tax Transfer Pricing EMEA,C040,Tax,Transfer Pricing,False
CC002342,Audit Controls Americas,C037,Audit,Controls,True
CC002343,Audit Assurance APAC,C008,Audit,Assurance,True
CC002344,Risk Advisory Regulatory Risk APAC,C024,Risk Advisory,Regulatory Risk,False
CC002345,Consulting Operations APAC,C025,Consulting,Operations,True
CC002346,Tax Indirect Tax APAC,C034,Tax,Indirect Tax,True
CC002347,Deals Valuation APAC,C026,Deals,Valuation,True
CC002348,Deals Valuation EMEA,C003,Deals,Valuation,True
CC002349,Risk Advisory Internal Audit EMEA,C033,Risk Advisory,Internal Audit,True
CC002350,Consulting Data and Analytics APAC,C035,Consulting,Data and Analytics,True
CC002351,Tax Corporate Tax APAC,C016,Tax,Corporate Tax,True
CC002352,Risk Advisory Internal Audit EMEA,C010,Risk Advisory,Internal Audit,True
CC002353,Internal Services Finance APAC,C034,Internal Services,Finance,True
CC002354,Audit Assurance EMEA,C033,Audit,Assurance,True
CC002355,Audit External Audit Americas,C022,Audit,External Audit,True
CC002356,Audit Controls EMEA,C014,Audit,Controls,True
CC002357,Consulting Human Capital Americas,C019,Consulting,Human Capital,True
CC002358,Deals Transaction Services EMEA,C005,Deals,Transaction Services,True
CC002359,Audit Controls EMEA,C013,Audit,Controls,True
CC002360,Deals Transaction Services APAC,C035,Deals,Transaction Services,True
CC002361,Internal Services HR APAC,C016,Internal Services,HR,True
CC002362,Consulting Technology Consulting EMEA,C033,Consulting,Technology Consulting,True
CC002363,Consulting Human Capital APAC,C016,Consulting,Human Capital,True
CC002364,Audit External Audit APAC,C025,Audit,External Audit,True
CC002365,Audit External Audit Americas,C022,Audit,External Audit,True
CC002366,Tax Indirect Tax APAC,C030,Tax,Indirect Tax,True
CC002367,Consulting Strategy Americas,C036,Consulting,Strategy,True
CC002368,Consulting Technology Consulting EMEA,C005,Consulting,Technology Consulting,True
CC002369,Deals Valuation EMEA,C003,Deals,Valuation,True
CC002370,Deals Valuation EMEA,C033,Deals,Valuation,False
CC002371,Tax Indirect Tax EMEA,C015,Tax,Indirect Tax,True
CC002372,Internal Services Marketing Americas,C037,Internal Services,Marketing,True
CC002373,Risk Advisory Regulatory Risk EMEA,C010,Risk Advisory,Regulatory Risk,True
CC002374,Deals Valuation Americas,C027,Deals,Valuation,True
CC002375,Tax Transfer Pricing APAC,C029,Tax,Transfer Pricing,True
CC002376,Internal Services Marketing EMEA,C031,Internal Services,Marketing,True
CC002377,Tax Transfer Pricing APAC,C024,Tax,Transfer Pricing,True
CC002378,Deals M&A EMEA,C032,Deals,M&A,True
CC002379,Risk Advisory Cyber Risk Americas,C039,Risk Advisory,Cyber Risk,True
CC002380,Deals Transaction Services EMEA,C003,Deals,Transaction Services,True
CC002381,Consulting Operations Americas,C007,Consulting,Operations,True
CC002382,Consulting Strategy Americas,C002,Consulting,Strategy,True
CC002383,Audit Assurance Americas,C039,Audit,Assurance,True
CC002384,Internal Services HR Americas,C009,Internal Services,HR,True
CC002385,Tax Corporate Tax Americas,C022,Tax,Corporate Tax,True
CC002386,Internal Services Legal EMEA,C015,Internal Services,Legal,True
CC002387,Consulting Human Capital APAC,C017,Consulting,Human Capital,True
CC002388,Tax Transfer Pricing EMEA,C040,Tax,Transfer Pricing,False
CC002389,Audit Assurance APAC,C025,Audit,Assurance,True
CC002390,Tax Indirect Tax EMEA,C020,Tax,Indirect Tax,True
CC002391,Audit Controls Americas,C009,Audit,Controls,True
CC002392,Consulting Data and Analytics EMEA,C033,Consulting,Data and Analytics,True
CC002393,Consulting Human Capital Americas,C012,Consulting,Human Capital,True
CC002394,Tax Indirect Tax EMEA,C033,Tax,Indirect Tax,True
CC002395,Risk Advisory Regulatory Risk APAC,C029,Risk Advisory,Regulatory Risk,True
CC002396,Tax Indirect Tax APAC,C023,Tax,Indirect Tax,True
CC002397,Consulting Operations APAC,C035,Consulting,Operations,True
CC002398,Consulting Technology Consulting APAC,C025,Consulting,Technology Consulting,True
CC002399,Tax Corporate Tax APAC,C016,Tax,Corporate Tax,True
CC002400,Audit External Audit Americas,C036,Audit,External Audit,True
CC002401,Tax Indirect Tax EMEA,C005,Tax,Indirect Tax,True
CC002402,Audit Assurance EMEA,C032,Audit,Assurance,True
CC002403,Risk Advisory Cyber Risk APAC,C034,Risk Advisory,Cyber Risk,True
CC002404,Risk Advisory Cyber Risk Americas,C007,Risk Advisory,Cyber Risk,True
CC002405,Audit Controls APAC,C021,Audit,Controls,True
CC002406,Audit Assurance APAC,C004,Audit,Assurance,True
CC002407,Tax Corporate Tax APAC,C038,Tax,Corporate Tax,True
CC002408,Deals M&A APAC,C029,Deals,M&A,True
CC002409,Audit Assurance Americas,C027,Audit,Assurance,True
CC002410,Tax Indirect Tax Americas,C012,Tax,Indirect Tax,True
CC002411,Audit Assurance Americas,C001,Audit,Assurance,True
CC002412,Audit Assurance Americas,C001,Audit,Assurance,True
