absence_request_id,worker_id,absence_plan_id,absence_type,request_date,absence_start_date,absence_end_date,duration_days,approval_status,is_paid_leave
AR000003007,W00001871,AP00028,Personal Leave,2025-04-16,2025-06-05,2025-06-07,3,Approved,True
AR000003008,W00004778,AP00002,Sick Leave,2022-05-19,2022-05-26,2022-05-27,2,Approved,True
AR000003009,W00001219,AP00043,Personal Leave,2021-08-10,2021-08-13,2021-08-13,1,Approved,True
AR000003010,W00002196,AP00032,Sick Leave,2025-10-10,2025-12-07,2025-12-09,3,Pending,True
AR000003011,W00002555,AP00027,Sick Leave,2022-08-24,2022-09-18,2022-09-22,5,Pending,True
AR000003012,W00002110,AP00025,Bereavement Leave,2025-07-04,2025-09-02,2025-09-03,2,Approved,True
AR000003013,W00000954,AP00009,Parental Leave,2023-01-11,2023-02-27,2023-04-16,49,Approved,True
AR000003014,W00001366,AP00057,Sick Leave,2024-12-24,2025-02-16,2025-02-20,5,Approved,True
AR000003015,W00004833,AP00001,Vacation,2023-06-20,2023-07-10,2023-07-18,9,Approved,True
AR000003016,W00003469,AP00038,Personal Leave,2025-01-09,2025-02-27,2025-02-28,2,Approved,True
AR000003017,W00003406,AP00020,Bereavement Leave,2021-02-17,2021-03-25,2021-03-27,3,Approved,True
AR000003018,W00000109,AP00038,Personal Leave,2023-12-01,2023-12-10,2023-12-10,1,Denied,True
AR000003019,W00003950,AP00043,Personal Leave,2024-03-28,2024-04-28,2024-04-29,2,Approved,True
AR000003020,W00003143,AP00038,Personal Leave,2024-08-06,2024-10-05,2024-10-05,1,Approved,True
AR000003021,W00004771,AP00039,Parental Leave,2025-08-10,2025-09-12,2025-11-19,69,Approved,True
AR000003022,W00000629,AP00059,Parental Leave,2021-07-05,2021-07-10,2021-09-03,56,Approved,True
AR000003023,W00004317,AP00063,Personal Leave,2021-09-18,2021-11-09,2021-11-12,4,Approved,True
AR000003024,W00000340,AP00065,Bereavement Leave,2021-06-26,2021-07-23,2021-07-24,2,Approved,True
AR000003025,W00001086,AP00044,Parental Leave,2024-07-03,2024-07-05,2024-09-02,60,Approved,True
AR000003026,W00000299,AP00041,Vacation,2024-12-03,2024-12-31,2025-01-12,13,Approved,True
AR000003027,W00003126,AP00025,Bereavement Leave,2023-01-29,2023-03-03,2023-03-03,1,Approved,True
AR000003028,W00004622,AP00044,Parental Leave,2022-03-05,2022-03-06,2022-05-21,77,Pending,True
AR000003029,W00002827,AP00015,Bereavement Leave,2025-08-17,2025-10-15,2025-10-16,2,Approved,True
AR000003030,W00001950,AP00007,Sick Leave,2025-04-05,2025-05-20,2025-05-22,3,Approved,True
AR000003031,W00002903,AP00046,Vacation,2021-01-10,2021-01-22,2021-01-23,2,Approved,True
AR000003032,W00003140,AP00061,Vacation,2025-02-04,2025-03-04,2025-03-16,13,Approved,True
AR000003033,W00003981,AP00030,Bereavement Leave,2021-04-19,2021-06-03,2021-06-06,4,Approved,True
AR000003034,W00003460,AP00024,Parental Leave,2022-09-02,2022-10-06,2022-12-17,73,Approved,True
AR000003035,W00003071,AP00057,Sick Leave,2022-10-08,2022-10-16,2022-10-16,1,Approved,True
AR000003036,W00002132,AP00022,Sick Leave,2022-03-27,2022-04-04,2022-04-05,2,Pending,True
AR000003037,W00002139,AP00054,Parental Leave,2024-02-04,2024-03-08,2024-06-13,98,Approved,True
AR000003038,W00004908,AP00056,Vacation,2022-07-01,2022-08-30,2022-09-07,9,Approved,True
AR000003039,W00003319,AP00010,Bereavement Leave,2025-06-22,2025-08-04,2025-08-04,1,Approved,True
AR000003040,W00004172,AP00063,Personal Leave,2025-08-15,2025-08-26,2025-08-29,4,Approved,True
AR000003041,W00003282,AP00024,Parental Leave,2023-08-19,2023-08-20,2023-10-21,63,Approved,True
AR000003042,W00004587,AP00043,Personal Leave,2023-10-21,2023-11-06,2023-11-07,2,Pending,True
AR000003043,W00003012,AP00030,Bereavement Leave,2024-04-15,2024-05-08,2024-05-08,1,Approved,True
AR000003044,W00002756,AP00025,Bereavement Leave,2025-02-08,2025-03-07,2025-03-07,1,Approved,True
AR000003045,W00000224,AP00047,Sick Leave,2024-06-16,2024-07-22,2024-07-25,4,Approved,True
AR000003046,W00001052,AP00030,Bereavement Leave,2023-12-02,2024-01-07,2024-01-07,1,Approved,True
AR000003047,W00001022,AP00005,Bereavement Leave,2021-06-21,2021-07-10,2021-07-14,5,Approved,True
AR000003048,W00003390,AP00043,Personal Leave,2025-10-04,2025-10-06,2025-10-08,3,Approved,True
AR000003049,W00002970,AP00057,Sick Leave,2024-11-24,2024-12-19,2024-12-20,2,Denied,True
AR000003050,W00004436,AP00058,Personal Leave,2023-08-05,2023-08-15,2023-08-18,4,Pending,True
AR000003051,W00004967,AP00006,Vacation,2023-12-12,2024-01-15,2024-01-20,6,Approved,True
AR000003052,W00002557,AP00009,Parental Leave,2022-09-11,2022-09-28,2022-11-30,64,Approved,True
AR000003053,W00000471,AP00058,Personal Leave,2021-05-30,2021-07-13,2021-07-17,5,Approved,True
AR000003054,W00002431,AP00014,Parental Leave,2021-02-06,2021-02-18,2021-04-22,64,Approved,True
AR000003055,W00001350,AP00015,Bereavement Leave,2021-10-19,2021-12-12,2021-12-15,4,Approved,True
AR000003056,W00001897,AP00033,Personal Leave,2024-03-16,2024-04-21,2024-04-22,2,Approved,True
AR000003057,W00003121,AP00041,Vacation,2023-08-30,2023-10-14,2023-10-27,14,Approved,True
AR000003058,W00000123,AP00063,Personal Leave,2025-06-25,2025-07-21,2025-07-23,3,Approved,True
AR000003059,W00003066,AP00031,Vacation,2024-01-22,2024-02-26,2024-03-11,15,Cancelled,True
AR000003060,W00002936,AP00038,Personal Leave,2023-02-04,2023-03-01,2023-03-02,2,Approved,True
AR000003061,W00003649,AP00029,Parental Leave,2024-05-26,2024-07-17,2024-10-15,91,Approved,True
AR000003062,W00002560,AP00028,Personal Leave,2025-10-21,2025-10-27,2025-10-28,2,Approved,True
AR000003063,W00003345,AP00011,Vacation,2023-08-15,2023-08-20,2023-09-03,15,Approved,True
AR000003064,W00002243,AP00006,Vacation,2024-08-30,2024-10-03,2024-10-07,5,Approved,True
AR000003065,W00003299,AP00040,Bereavement Leave,2022-01-02,2022-01-10,2022-01-10,1,Cancelled,True
AR000003066,W00002391,AP00040,Bereavement Leave,2024-05-22,2024-05-28,2024-05-30,3,Approved,True
AR000003067,W00004177,AP00055,Bereavement Leave,2021-07-29,2021-08-02,2021-08-02,1,Approved,True
AR000003068,W00000437,AP00040,Bereavement Leave,2025-11-17,2025-12-12,2025-12-13,2,Approved,True
AR000003069,W00000327,AP00002,Sick Leave,2021-08-30,2021-10-26,2021-10-27,2,Pending,True
AR000003070,W00001628,AP00032,Sick Leave,2021-05-22,2021-06-13,2021-06-15,3,Approved,True
AR000003071,W00002339,AP00032,Sick Leave,2022-07-10,2022-07-19,2022-07-21,3,Approved,True
AR000003072,W00004386,AP00054,Parental Leave,2023-07-22,2023-08-11,2023-10-08,59,Pending,True
AR000003073,W00003113,AP00059,Parental Leave,2022-01-26,2022-03-22,2022-06-13,84,Approved,True
AR000003074,W00000859,AP00033,Personal Leave,2024-02-03,2024-03-16,2024-03-17,2,Approved,True
AR000003075,W00002751,AP00019,Parental Leave,2022-11-21,2023-01-13,2023-03-15,62,Approved,True
AR000003076,W00004069,AP00015,Bereavement Leave,2025-08-21,2025-08-27,2025-08-29,3,Denied,True
AR000003077,W00004536,AP00002,Sick Leave,2025-10-14,2025-12-02,2025-12-04,3,Cancelled,True
AR000003078,W00000514,AP00038,Personal Leave,2024-03-10,2024-04-11,2024-04-13,3,Approved,True
AR000003079,W00002525,AP00060,Bereavement Leave,2022-04-01,2022-05-24,2022-05-25,2,Approved,True
AR000003080,W00001156,AP00040,Bereavement Leave,2022-05-22,2022-06-03,2022-06-06,4,Approved,True
AR000003081,W00002788,AP00004,Parental Leave,2023-08-21,2023-10-09,2024-01-24,108,Approved,True
AR000003082,W00002024,AP00044,Parental Leave,2025-02-26,2025-04-10,2025-07-20,102,Approved,True
AR000003083,W00002948,AP00056,Vacation,2023-12-25,2023-12-31,2024-01-05,6,Approved,True
AR000003084,W00004887,AP00028,Personal Leave,2025-04-05,2025-05-01,2025-05-02,2,Approved,True
AR000003085,W00002252,AP00043,Personal Leave,2023-08-27,2023-08-28,2023-08-31,4,Approved,True
AR000003086,W00003014,AP00050,Bereavement Leave,2022-05-03,2022-05-10,2022-05-14,5,Approved,True
AR000003087,W00003823,AP00045,Bereavement Leave,2021-04-23,2021-04-25,2021-04-27,3,Approved,True
AR000003088,W00003303,AP00058,Personal Leave,2025-10-30,2025-11-22,2025-11-23,2,Approved,True
AR000003089,W00003612,AP00059,Parental Leave,2025-06-29,2025-07-02,2025-09-01,62,Approved,True
AR000003090,W00000860,AP00038,Personal Leave,2025-04-26,2025-05-12,2025-05-16,5,Approved,True
AR000003091,W00002855,AP00036,Vacation,2023-02-07,2023-02-18,2023-03-01,12,Denied,True
AR000003092,W00003296,AP00019,Parental Leave,2024-06-05,2024-08-04,2024-11-11,100,Cancelled,True
AR000003093,W00004868,AP00023,Personal Leave,2024-07-27,2024-09-24,2024-09-26,3,Pending,True
AR000003094,W00002853,AP00041,Vacation,2023-07-12,2023-07-23,2023-08-02,11,Cancelled,True
AR000003095,W00003542,AP00020,Bereavement Leave,2024-02-02,2024-02-06,2024-02-09,4,Pending,True
AR000003096,W00000249,AP00016,Vacation,2022-11-06,2022-12-23,2023-01-05,14,Approved,True
AR000003097,W00003259,AP00043,Personal Leave,2024-04-27,2024-05-20,2024-05-24,5,Approved,True
AR000003098,W00000066,AP00010,Bereavement Leave,2022-09-29,2022-10-01,2022-10-05,5,Approved,True
AR000003099,W00000963,AP00059,Parental Leave,2022-09-19,2022-10-15,2022-12-03,50,Approved,True
AR000003100,W00000278,AP00030,Bereavement Leave,2022-07-03,2022-07-17,2022-07-20,4,Approved,True
AR000003101,W00000835,AP00044,Parental Leave,2021-03-28,2021-04-15,2021-06-09,56,Approved,True
AR000003102,W00001183,AP00058,Personal Leave,2022-06-16,2022-06-22,2022-06-24,3,Approved,True
AR000003103,W00001164,AP00027,Sick Leave,2021-06-06,2021-06-11,2021-06-11,1,Approved,True
AR000003104,W00004391,AP00001,Vacation,2021-12-24,2021-12-30,2022-01-12,14,Approved,True
AR000003105,W00002615,AP00037,Sick Leave,2023-10-21,2023-11-17,2023-11-17,1,Approved,True
AR000003106,W00001239,AP00019,Parental Leave,2025-04-01,2025-04-12,2025-06-05,55,Pending,True
AR000003107,W00001995,AP00010,Bereavement Leave,2025-12-07,2025-12-12,2025-12-16,5,Approved,True
AR000003108,W00004908,AP00060,Bereavement Leave,2025-06-10,2025-06-30,2025-07-01,2,Approved,True
AR000003109,W00001230,AP00013,Personal Leave,2024-07-29,2024-08-29,2024-09-02,5,Approved,True
AR000003110,W00004779,AP00010,Bereavement Leave,2021-06-26,2021-08-06,2021-08-08,3,Approved,True
AR000003111,W00001062,AP00020,Bereavement Leave,2023-10-15,2023-11-18,2023-11-19,2,Approved,True
AR000003112,W00002138,AP00026,Vacation,2023-12-30,2024-02-01,2024-02-05,5,Approved,True
AR000003113,W00004660,AP00033,Personal Leave,2025-09-16,2025-11-10,2025-11-10,1,Cancelled,True
AR000003114,W00001565,AP00058,Personal Leave,2022-03-05,2022-04-01,2022-04-01,1,Cancelled,True
AR000003115,W00002249,AP00041,Vacation,2022-04-28,2022-05-21,2022-05-25,5,Approved,True
AR000003116,W00002234,AP00042,Sick Leave,2025-03-09,2025-04-02,2025-04-03,2,Approved,True
AR000003117,W00004543,AP00017,Sick Leave,2024-07-27,2024-08-28,2024-08-29,2,Approved,True
AR000003118,W00003269,AP00002,Sick Leave,2025-10-16,2025-11-30,2025-12-02,3,Approved,True
AR000003119,W00002568,AP00062,Sick Leave,2025-04-08,2025-06-07,2025-06-09,3,Approved,True
AR000003120,W00002916,AP00014,Parental Leave,2024-04-29,2024-06-10,2024-08-04,56,Approved,True
AR000003121,W00004914,AP00002,Sick Leave,2021-01-14,2021-02-12,2021-02-12,1,Pending,True
AR000003122,W00004707,AP00008,Personal Leave,2022-06-13,2022-07-21,2022-07-22,2,Approved,True
AR000003123,W00002070,AP00042,Sick Leave,2025-11-12,2025-11-23,2025-11-25,3,Approved,True
AR000003124,W00003536,AP00034,Parental Leave,2021-11-12,2021-12-21,2022-03-06,76,Approved,True
AR000003125,W00001102,AP00062,Sick Leave,2022-01-16,2022-02-22,2022-02-24,3,Denied,True
AR000003126,W00001368,AP00047,Sick Leave,2024-07-21,2024-08-08,2024-08-11,4,Approved,True
AR000003127,W00001394,AP00006,Vacation,2021-01-15,2021-01-24,2021-02-03,11,Denied,True
AR000003128,W00002028,AP00005,Bereavement Leave,2022-08-19,2022-10-13,2022-10-14,2,Approved,True
AR000003129,W00003461,AP00033,Personal Leave,2023-07-06,2023-08-02,2023-08-04,3,Pending,True
AR000003130,W00000815,AP00009,Parental Leave,2023-08-31,2023-10-12,2024-01-02,83,Approved,True
AR000003131,W00003771,AP00019,Parental Leave,2021-12-04,2022-01-17,2022-03-31,74,Approved,True
AR000003132,W00000941,AP00018,Personal Leave,2023-08-14,2023-09-10,2023-09-11,2,Approved,True
AR000003133,W00003938,AP00028,Personal Leave,2021-05-05,2021-06-26,2021-06-28,3,Approved,True
AR000003134,W00004336,AP00016,Vacation,2024-07-06,2024-07-19,2024-07-27,9,Approved,True
AR000003135,W00002411,AP00022,Sick Leave,2025-03-01,2025-03-26,2025-03-29,4,Approved,True
AR000003136,W00001807,AP00013,Personal Leave,2024-02-08,2024-03-06,2024-03-09,4,Approved,True
AR000003137,W00003759,AP00009,Parental Leave,2022-08-21,2022-08-27,2022-12-07,103,Approved,True
AR000003138,W00001466,AP00040,Bereavement Leave,2022-10-17,2022-11-30,2022-12-04,5,Approved,True
AR000003139,W00003431,AP00004,Parental Leave,2025-12-02,2025-12-06,2026-02-17,74,Approved,True
AR000003140,W00002658,AP00049,Parental Leave,2021-11-05,2021-11-08,2022-01-05,59,Approved,True
AR000003141,W00000075,AP00001,Vacation,2024-01-04,2024-01-23,2024-02-03,12,Approved,True
AR000003142,W00001709,AP00015,Bereavement Leave,2025-01-23,2025-02-14,2025-02-17,4,Approved,True
AR000003143,W00002731,AP00045,Bereavement Leave,2024-03-24,2024-04-29,2024-05-01,3,Approved,True
AR000003144,W00003201,AP00060,Bereavement Leave,2023-02-20,2023-02-26,2023-03-01,4,Pending,True
AR000003145,W00002755,AP00045,Bereavement Leave,2021-12-22,2022-01-30,2022-02-03,5,Cancelled,True
AR000003146,W00004484,AP00059,Parental Leave,2021-05-03,2021-06-13,2021-08-03,52,Approved,True
AR000003147,W00004297,AP00041,Vacation,2021-04-24,2021-04-29,2021-04-29,1,Approved,True
AR000003148,W00004410,AP00055,Bereavement Leave,2021-12-24,2022-02-13,2022-02-16,4,Approved,True
AR000003149,W00004089,AP00006,Vacation,2022-07-08,2022-07-10,2022-07-24,15,Approved,True
AR000003150,W00003808,AP00043,Personal Leave,2025-05-01,2025-06-14,2025-06-15,2,Approved,True
AR000003151,W00001819,AP00063,Personal Leave,2022-11-15,2022-12-13,2022-12-14,2,Pending,True
AR000003152,W00003703,AP00040,Bereavement Leave,2023-03-17,2023-04-22,2023-04-25,4,Approved,True
AR000003153,W00004290,AP00062,Sick Leave,2024-01-31,2024-03-31,2024-04-02,3,Approved,True
AR000003154,W00002445,AP00042,Sick Leave,2025-08-18,2025-10-02,2025-10-06,5,Approved,True
AR000003155,W00000570,AP00040,Bereavement Leave,2024-06-15,2024-08-11,2024-08-12,2,Approved,True
AR000003156,W00001974,AP00022,Sick Leave,2025-02-18,2025-03-28,2025-03-31,4,Approved,True
AR000003157,W00003017,AP00052,Sick Leave,2023-08-03,2023-08-05,2023-08-08,4,Approved,True
AR000003158,W00001421,AP00021,Vacation,2024-06-24,2024-08-22,2024-08-24,3,Pending,True
AR000003159,W00003647,AP00034,Parental Leave,2024-03-21,2024-04-23,2024-06-27,66,Approved,True
AR000003160,W00004111,AP00055,Bereavement Leave,2022-04-29,2022-05-10,2022-05-10,1,Approved,True
AR000003161,W00004813,AP00036,Vacation,2021-11-28,2021-12-10,2021-12-17,8,Approved,True
AR000003162,W00004173,AP00055,Bereavement Leave,2023-09-01,2023-10-04,2023-10-06,3,Approved,True
AR000003163,W00003330,AP00040,Bereavement Leave,2022-08-24,2022-08-31,2022-08-31,1,Approved,True
AR000003164,W00001968,AP00005,Bereavement Leave,2024-07-15,2024-09-02,2024-09-05,4,Approved,True
AR000003165,W00004575,AP00042,Sick Leave,2022-02-15,2022-04-07,2022-04-09,3,Approved,True
AR000003166,W00004200,AP00024,Parental Leave,2023-04-02,2023-04-26,2023-08-07,104,Approved,True
AR000003167,W00001840,AP00033,Personal Leave,2025-11-02,2025-11-24,2025-11-25,2,Approved,True
AR000003168,W00000841,AP00042,Sick Leave,2024-01-17,2024-03-17,2024-03-21,5,Approved,True
AR000003169,W00004741,AP00027,Sick Leave,2022-05-19,2022-06-19,2022-06-19,1,Approved,True
AR000003170,W00001006,AP00028,Personal Leave,2023-12-07,2023-12-19,2023-12-23,5,Approved,True
AR000003171,W00003473,AP00047,Sick Leave,2024-05-10,2024-06-01,2024-06-04,4,Approved,True
AR000003172,W00002599,AP00052,Sick Leave,2024-08-18,2024-09-10,2024-09-11,2,Approved,True
AR000003173,W00001535,AP00001,Vacation,2022-04-10,2022-05-07,2022-05-13,7,Approved,True
AR000003174,W00000103,AP00005,Bereavement Leave,2023-07-22,2023-09-02,2023-09-02,1,Cancelled,True
AR000003175,W00003779,AP00015,Bereavement Leave,2025-05-04,2025-05-18,2025-05-21,4,Approved,True
AR000003176,W00001668,AP00007,Sick Leave,2025-03-04,2025-03-25,2025-03-26,2,Cancelled,True
AR000003177,W00000378,AP00048,Personal Leave,2025-10-04,2025-10-25,2025-10-28,4,Approved,True
AR000003178,W00001567,AP00041,Vacation,2025-10-13,2025-11-28,2025-12-10,13,Approved,True
AR000003179,W00002970,AP00020,Bereavement Leave,2024-06-29,2024-08-17,2024-08-19,3,Approved,True
AR000003180,W00000607,AP00047,Sick Leave,2023-11-18,2023-12-15,2023-12-17,3,Approved,True
AR000003181,W00002038,AP00034,Parental Leave,2023-03-10,2023-03-20,2023-05-08,50,Approved,True
AR000003182,W00000430,AP00049,Parental Leave,2022-05-06,2022-06-26,2022-08-18,54,Approved,True
AR000003183,W00003318,AP00009,Parental Leave,2021-02-16,2021-03-01,2021-04-05,36,Approved,True
AR000003184,W00003547,AP00019,Parental Leave,2024-12-03,2025-01-28,2025-05-25,118,Approved,True
AR000003185,W00002477,AP00034,Parental Leave,2025-10-16,2025-10-24,2026-02-01,101,Pending,True
AR000003186,W00003540,AP00004,Parental Leave,2024-07-04,2024-08-18,2024-11-18,93,Approved,True
AR000003187,W00003664,AP00042,Sick Leave,2021-08-23,2021-09-23,2021-09-25,3,Approved,True
AR000003188,W00001240,AP00019,Parental Leave,2022-07-20,2022-07-24,2022-10-15,84,Pending,True
AR000003189,W00002720,AP00012,Sick Leave,2022-07-02,2022-08-27,2022-08-31,5,Approved,True
AR000003190,W00000888,AP00029,Parental Leave,2023-02-25,2023-04-26,2023-07-30,96,Approved,True
AR000003191,W00003046,AP00060,Bereavement Leave,2021-06-01,2021-06-13,2021-06-13,1,Approved,True
AR000003192,W00003074,AP00009,Parental Leave,2021-09-21,2021-09-25,2021-10-26,32,Pending,True
AR000003193,W00003321,AP00017,Sick Leave,2021-03-03,2021-03-26,2021-03-29,4,Approved,True
AR000003194,W00001095,AP00041,Vacation,2022-02-09,2022-04-03,2022-04-11,9,Approved,True
AR000003195,W00002891,AP00007,Sick Leave,2025-02-16,2025-03-29,2025-04-02,5,Approved,True
AR000003196,W00003436,AP00026,Vacation,2023-09-05,2023-09-09,2023-09-13,5,Denied,True
AR000003197,W00003167,AP00054,Parental Leave,2022-07-06,2022-08-07,2022-11-05,91,Approved,True
AR000003198,W00003349,AP00006,Vacation,2021-12-29,2022-01-23,2022-01-28,6,Approved,True
AR000003199,W00004523,AP00013,Personal Leave,2021-04-21,2021-06-07,2021-06-10,4,Approved,True
AR000003200,W00000100,AP00007,Sick Leave,2024-12-09,2024-12-20,2024-12-23,4,Approved,True
AR000003201,W00002557,AP00007,Sick Leave,2023-04-06,2023-05-01,2023-05-04,4,Approved,True
AR000003202,W00000843,AP00036,Vacation,2022-11-27,2023-01-03,2023-01-11,9,Approved,True
AR000003203,W00003930,AP00007,Sick Leave,2022-05-27,2022-06-25,2022-06-28,4,Approved,True
AR000003204,W00002757,AP00022,Sick Leave,2024-01-10,2024-01-25,2024-01-26,2,Pending,True
AR000003205,W00000871,AP00005,Bereavement Leave,2022-09-02,2022-10-24,2022-10-26,3,Approved,True
AR000003206,W00002849,AP00049,Parental Leave,2022-11-10,2022-11-21,2023-02-23,95,Approved,True
AR000003207,W00000876,AP00048,Personal Leave,2023-12-12,2024-01-23,2024-01-26,4,Approved,True
AR000003208,W00000012,AP00054,Parental Leave,2024-03-23,2024-04-20,2024-07-11,83,Approved,True
AR000003209,W00002681,AP00047,Sick Leave,2022-12-18,2023-01-06,2023-01-08,3,Approved,True
AR000003210,W00003327,AP00065,Bereavement Leave,2024-02-18,2024-02-24,2024-02-26,3,Approved,True
AR000003211,W00002046,AP00057,Sick Leave,2021-02-10,2021-03-15,2021-03-18,4,Approved,True
AR000003212,W00000856,AP00019,Parental Leave,2024-04-02,2024-05-19,2024-09-11,116,Approved,True
AR000003213,W00002315,AP00036,Vacation,2024-11-15,2024-12-02,2024-12-05,4,Approved,True
AR000003214,W00004430,AP00018,Personal Leave,2020-12-05,2021-01-06,2021-01-10,5,Approved,True
AR000003215,W00001217,AP00041,Vacation,2024-06-10,2024-07-15,2024-07-18,4,Approved,True
AR000003216,W00000063,AP00006,Vacation,2023-11-08,2023-12-28,2024-01-03,7,Approved,True
AR000003217,W00002145,AP00051,Vacation,2024-07-25,2024-08-05,2024-08-18,14,Approved,True
AR000003218,W00000257,AP00044,Parental Leave,2024-06-14,2024-06-23,2024-08-07,46,Pending,True
AR000003219,W00002023,AP00015,Bereavement Leave,2021-03-30,2021-05-05,2021-05-08,4,Approved,True
AR000003220,W00000558,AP00001,Vacation,2024-07-07,2024-08-13,2024-08-22,10,Approved,True
AR000003221,W00003794,AP00004,Parental Leave,2024-11-05,2025-01-01,2025-04-11,101,Approved,True
AR000003222,W00001226,AP00060,Bereavement Leave,2024-10-24,2024-10-25,2024-10-28,4,Approved,True
AR000003223,W00004193,AP00045,Bereavement Leave,2025-03-26,2025-04-23,2025-04-24,2,Approved,True
