worker_compensation_id,worker_id,effective_date,pay_currency,base_pay_amount,base_pay_frequency,bonus_target_percentage,compensation_grade_id,compensation_plan_id,market_position_ratio,compa_ratio,salary_band_min,salary_band_mid,salary_band_max,gen_ai_impact_level,gen_ai_skill_premium,gen_ai_premium_applied,gen_ai_premium_amount,gen_ai_role_category
WC00000548,W00000548,2024-09-14,GBP,144000.0,Annual,0.12,CG001490,CP001,0.963,0.963,99000,150000,205000,Medium,0.05,False,0,AI-Augmented Professional
WC00000549,W00000549,2023-12-10,EUR,58900.0,Annual,0.03,CG000452,CP001,0.92,0.92,48000,64000,80000,High,0.08,False,0,AI Risk / Compliance
WC00000550,W00000550,2023-07-03,GBP,74400.0,Annual,0.03,CG001505,CP001,1.028,1.11,50000,67000,83000,High,0.08,True,5500,AI Product / Transformation
WC00000551,W00000551,2023-06-19,INR,15.94,Hourly,0.0,CG000651,CP002,1.143,1.143,20000,29000,37000,Medium,0.05,False,0,AI-Augmented Professional
WC00000552,W00000552,2021-01-01,INR,20800.0,Annual,0.03,CG000551,CP001,0.946,0.946,16000,22000,27000,Medium,0.05,False,0,AI-Augmented Professional
WC00000553,W00000553,2021-01-01,AUD,90300.0,Annual,0.05,CG000120,CP001,1.003,1.003,63000,90000,115000,Critical,0.12,False,0,AI Builder
WC00000554,W00000554,2024-01-01,EUR,49600.0,Annual,0.03,CG000506,CP001,0.918,0.918,41000,54000,68000,Medium,0.05,False,0,AI Governance
WC00000555,W00000555,2021-03-11,EUR,48500.0,Annual,0.03,CG000956,CP001,0.824,0.865,42000,56000,70000,Medium,0.05,True,2300,AI-Augmented Professional
WC00000556,W00000556,2025-07-01,EUR,343000.0,Annual,0.25,CG000412,CP001,1.089,1.143,165000,300000,435000,Medium,0.05,True,16300,AI-Augmented Professional
WC00000557,W00000557,2023-04-03,USD,92800.0,Annual,0.05,CG001695,CP001,0.998,0.998,65000,93000,120000,Low,0.03,False,0,AI User
WC00000558,W00000558,2023-07-01,INR,31900.0,Annual,0.08,CG000625,CP001,0.8,0.84,27000,38000,50000,Medium,0.05,True,1500,AI-Augmented Professional
WC00000559,W00000559,2021-09-27,USD,67700.0,Annual,0.03,CG001748,CP001,0.996,0.996,51000,68000,85000,Medium,0.05,False,0,AI-Augmented Professional
WC00000560,W00000560,2021-07-01,EUR,53000.0,Annual,0.03,CG000497,CP001,0.832,0.899,44000,59000,74000,High,0.08,True,3900,AI Builder
WC00000561,W00000561,2024-01-01,EUR,1335000.0,Annual,0.5,CG000999,CP001,1.161,1.161,460000,1150000,1835000,High,0.08,False,0,AI Risk / Compliance
WC00000562,W00000562,2021-01-01,INR,10.23,Hourly,0.0,CG000614,CP002,1.013,1.013,16000,21000,27000,Low,0.03,False,0,AI User
WC00000563,W00000563,2023-01-01,AUD,79300.0,Annual,0.05,CG000075,CP001,1.0,1.03,54000,77000,100000,Low,0.03,True,2300,AI User
WC00000564,W00000564,2024-09-23,GBP,128000.0,Annual,0.12,CG001562,CP001,0.85,0.85,97000,150000,200000,Low,0.03,False,0,AI User
WC00000565,W00000565,2023-07-24,INR,18900.0,Annual,0.03,CG000632,CP001,0.857,0.857,17000,22000,28000,High,0.08,False,0,AI Builder
WC00000566,W00000566,2023-07-01,INR,123000.0,Annual,0.25,CG000655,CP001,1.115,1.115,60000,110000,155000,Medium,0.05,False,0,AI-Augmented Professional
WC00000567,W00000567,2023-05-03,EUR,81600.0,Annual,0.05,CG000435,CP001,1.033,1.033,56000,79000,105000,Medium,0.05,False,0,AI-Augmented Professional
WC00000568,W00000568,2023-01-01,EUR,48800.0,Annual,0.03,CG000443,CP001,0.856,0.856,43000,57000,72000,Medium,0.05,False,0,AI-Augmented Professional
WC00000569,W00000569,2023-06-06,GBP,228.44,Hourly,0.0,CG001510,CP003,1.257,1.358,190000,350000,505000,High,0.08,True,35200,AI Product / Transformation
WC00000570,W00000570,2022-05-22,AUD,193000.0,Annual,0.18,CG000069,CP001,0.989,0.989,130000,195000,265000,Low,0.03,False,0,AI User
WC00000571,W00000571,2023-07-12,EUR,102000.0,Annual,0.08,CG001048,CP001,0.987,1.036,69000,98000,130000,Medium,0.05,True,4800,AI Governance
WC00000572,W00000572,2025-08-22,USD,114000.0,Annual,0.08,CG001750,CP001,0.908,0.908,88000,125000,165000,Medium,0.05,False,0,AI-Augmented Professional
WC00000573,W00000573,2021-11-25,EUR,82400.0,Annual,0.05,CG000525,CP001,0.906,0.906,64000,91000,120000,Critical,0.12,False,0,AI Builder
WC00000574,W00000574,2021-08-10,EUR,63300.0,Annual,0.03,CG000461,CP004,0.994,1.074,44000,59000,74000,High,0.08,True,4700,AI Governance
WC00000575,W00000575,2021-12-07,EUR,78200.0,Annual,0.05,CG000480,CP001,1.002,1.002,55000,78000,100000,Low,0.03,False,0,AI User
WC00000576,W00000576,2025-07-01,EUR,50300.0,Annual,0.03,CG000497,CP001,0.852,0.852,44000,59000,74000,High,0.08,False,0,AI Builder
WC00000577,W00000577,2024-01-01,INR,92400.0,Annual,0.18,CG000591,CP001,1.075,1.075,56000,86000,115000,High,0.08,False,0,AI Risk / Compliance
WC00000578,W00000578,2022-10-10,INR,19700.0,Annual,0.03,CG000587,CP001,0.82,0.82,18000,24000,30000,High,0.08,False,0,AI Risk / Compliance
WC00000579,W00000579,2023-11-14,EUR,79400.0,Annual,0.05,CG000408,CP001,0.957,1.005,56000,79000,105000,Medium,0.05,True,3800,AI-Augmented Professional
WC00000580,W00000580,2025-04-06,INR,21300.0,Annual,0.03,CG000569,CP001,0.966,0.966,16000,22000,27000,Medium,0.05,False,0,AI-Augmented Professional
WC00000581,W00000581,2023-07-01,USD,200000.0,Annual,0.18,CG001689,CP001,0.85,0.85,155000,235000,320000,Low,0.03,False,0,AI User
WC00000582,W00000582,2024-09-22,AUD,55800.0,Annual,0.03,CG000092,CP001,0.891,0.962,44000,58000,73000,High,0.08,True,4100,AI Builder
WC00000583,W00000583,2024-07-01,EUR,969000.0,Annual,0.5,CG000513,CP001,0.964,0.964,400000,1005000,1610000,Medium,0.05,False,0,AI Governance
WC00000584,W00000584,2022-01-01,AUD,49000.0,Annual,0.03,CG000092,CP001,0.845,0.845,44000,58000,73000,High,0.08,False,0,AI Builder
WC00000585,W00000585,2025-04-14,EUR,135000.0,Annual,0.08,CG000526,CP001,1.004,1.124,85000,120000,160000,Critical,0.12,True,14500,AI Builder
WC00000586,W00000586,2021-07-01,GBP,56300.0,Annual,0.03,CG001496,CP001,0.938,0.938,45000,60000,75000,Medium,0.05,False,0,AI-Augmented Professional
WC00000587,W00000587,2021-06-16,USD,100000.0,Annual,0.05,CG001731,CP001,1.116,1.116,63000,90000,115000,Medium,0.05,False,0,AI-Augmented Professional
WC00000588,W00000588,2025-03-12,AUD,408000.0,Annual,0.25,CG000007,CP001,1.317,1.383,165000,295000,430000,Medium,0.05,True,19400,AI-Augmented Professional
WC00000589,W00000589,2022-01-01,EUR,64500.0,Annual,0.03,CG000524,CP001,0.872,0.977,50000,66000,83000,Critical,0.12,True,6900,AI Builder
WC00000590,W00000590,2023-05-31,GBP,57800.0,Annual,0.03,CG001559,CP001,0.98,0.98,44000,59000,74000,Low,0.03,False,0,AI User
WC00000591,W00000591,2024-01-05,EUR,81800.0,Annual,0.05,CG000507,CP001,1.091,1.091,53000,75000,98000,Medium,0.05,False,0,AI Governance
WC00000592,W00000592,2021-02-23,BRL,36000.0,Annual,0.05,CG000228,CP001,0.814,0.879,29000,41000,53000,High,0.08,True,2700,AI Builder
WC00000593,W00000593,2021-01-01,GBP,105000.0,Annual,0.08,CG001498,CP001,0.954,0.954,78000,110000,145000,Medium,0.05,False,0,AI-Augmented Professional
WC00000594,W00000594,2024-08-27,USD,79800.0,Annual,0.05,CG001686,CP001,0.858,0.858,65000,93000,120000,Low,0.03,False,0,AI User
WC00000595,W00000595,2021-07-30,AUD,293000.0,Annual,0.25,CG000070,CP001,1.009,1.009,160000,290000,420000,Low,0.03,False,0,AI User
WC00000596,W00000596,2022-04-14,INR,22700.0,Annual,0.03,CG000560,CP001,0.945,0.945,18000,24000,30000,High,0.08,False,0,AI Product / Transformation
WC00000597,W00000597,2024-07-01,EUR,64.81,Hourly,0.0,CG000491,CP002,0.917,0.963,90000,140000,185000,Medium,0.05,True,6400,AI-Augmented Professional
WC00000598,W00000598,2022-01-01,EUR,71000.0,Annual,0.08,CG001300,CP001,0.959,0.959,52000,74000,96000,Medium,0.05,False,0,AI-Augmented Professional
WC00000599,W00000599,2022-05-08,USD,51.88,Hourly,0.0,CG001740,CP002,0.981,0.981,76000,110000,140000,Critical,0.12,False,0,AI Builder
WC00000600,W00000600,2022-03-28,INR,19400.0,Annual,0.03,CG000551,CP001,0.882,0.882,16000,22000,27000,Medium,0.05,False,0,AI-Augmented Professional
WC00000601,W00000601,2023-07-01,EUR,166000.0,Annual,0.12,CG000509,CP001,1.186,1.186,90000,140000,185000,Medium,0.05,False,0,AI Governance
WC00000602,W00000602,2023-01-01,EUR,259000.0,Annual,0.18,CG000465,CP001,1.14,1.231,135000,210000,280000,High,0.08,True,19200,AI Governance
WC00000603,W00000603,2023-05-02,EUR,217000.0,Annual,0.18,CG000420,CP001,1.057,1.057,130000,205000,275000,Medium,0.05,False,0,AI-Augmented Professional
WC00000604,W00000604,2023-07-01,USD,128000.0,Annual,0.08,CG001687,CP001,1.021,1.021,87000,125000,160000,Low,0.03,False,0,AI User
WC00000605,W00000605,2025-12-05,USD,1785000.0,Annual,0.5,CG001674,CP001,1.275,1.275,560000,1400000,2240000,High,0.08,False,0,AI Risk / Compliance
WC00000606,W00000606,2023-09-10,INR,19000.0,Annual,0.03,CG000614,CP001,0.906,0.906,16000,21000,27000,Low,0.03,False,0,AI User
WC00000607,W00000607,2025-07-26,EUR,69800.0,Annual,0.05,CG000948,CP001,0.906,0.906,54000,77000,100000,Medium,0.05,False,0,AI-Augmented Professional
WC00000608,W00000608,2025-05-03,EUR,53700.0,Annual,0.03,CG000488,CP001,0.995,0.995,41000,54000,68000,Medium,0.05,False,0,AI-Augmented Professional
WC00000609,W00000609,2021-07-01,INR,19700.0,Annual,0.03,CG000596,CP001,0.829,0.895,17000,22000,28000,High,0.08,True,1500,AI Governance
WC00000610,W00000610,2021-03-27,MXN,73900.0,Annual,0.12,CG000914,CP001,1.173,1.173,41000,63000,84000,Medium,0.05,False,0,AI Governance
WC00000611,W00000611,2021-03-15,GBP,754000.0,Annual,0.4,CG001565,CP001,1.109,1.109,270000,680000,1090000,Low,0.03,False,0,AI User
WC00000612,W00000612,2023-07-01,ZAR,126.53,Hourly,0.0,CG001097,CP002,0.957,0.957,110000,275000,440000,Medium,0.05,False,0,AI-Augmented Professional
WC00000613,W00000613,2025-09-16,EUR,159000.0,Annual,0.12,CG000419,CP001,1.044,1.096,95000,145000,195000,Medium,0.05,True,7600,AI-Augmented Professional
WC00000614,W00000614,2024-09-10,USD,99800.0,Annual,0.05,CG001740,CP001,0.81,0.907,76000,110000,140000,Critical,0.12,True,10700,AI Builder
WC00000615,W00000615,2021-03-14,USD,166000.0,Annual,0.12,CG001733,CP001,1.004,1.004,105000,165000,220000,Medium,0.05,False,0,AI-Augmented Professional
WC00000616,W00000616,2022-06-07,AUD,239000.0,Annual,0.18,CG000096,CP001,1.164,1.164,135000,205000,280000,High,0.08,False,0,AI Builder
WC00000617,W00000617,2024-03-17,CAD,88100.0,Annual,0.08,CG000400,CP001,0.839,0.839,72000,105000,135000,Medium,0.05,False,0,AI-Augmented Professional
WC00000618,W00000618,2024-07-01,BRL,15800.0,Annual,0.0,CG000154,CP001,0.976,1.054,11000,15000,18000,High,0.08,True,1200,AI Product / Transformation
WC00000619,W00000619,2021-10-12,USD,157000.0,Annual,0.12,CG001715,CP001,0.872,0.872,115000,180000,240000,High,0.08,False,0,AI Builder
WC00000620,W00000620,2022-01-01,USD,68300.0,Annual,0.03,CG001622,CP001,1.004,1.004,51000,68000,85000,Medium,0.05,False,0,AI-Augmented Professional
WC00000621,W00000621,2025-02-08,EUR,136000.0,Annual,0.08,CG001003,CP001,1.2,1.296,74000,105000,140000,High,0.08,True,10100,AI Governance
WC00000622,W00000622,2022-04-19,AED,182000.0,Annual,0.12,CG001373,CP001,1.3,1.3,93000,140000,190000,High,0.08,False,0,AI Product / Transformation
WC00000623,W00000623,2024-05-26,INR,64200.0,Annual,0.12,CG000608,CP001,1.155,1.19,35000,54000,73000,Low,0.03,True,1900,AI User
WC00000624,W00000624,2023-01-01,CAD,82200.0,Annual,0.08,CG000355,CP001,0.839,0.839,69000,98000,130000,Medium,0.05,False,0,AI-Augmented Professional
WC00000625,W00000625,2025-07-26,MXN,73300.0,Annual,0.12,CG000833,CP001,0.93,1.004,48000,73000,99000,High,0.08,True,5400,AI Product / Transformation
WC00000626,W00000626,2025-07-01,EUR,196000.0,Annual,0.18,CG000429,CP001,0.87,0.87,145000,225000,305000,High,0.08,False,0,AI Product / Transformation
WC00000627,W00000627,2022-08-16,USD,82000.0,Annual,0.05,CG001623,CP001,0.872,0.872,66000,94000,125000,Medium,0.05,False,0,AI-Augmented Professional
WC00000628,W00000628,2025-07-01,MXN,53100.0,Annual,0.08,CG000823,CP001,1.107,1.107,34000,48000,62000,Medium,0.05,False,0,AI-Augmented Professional
WC00000629,W00000629,2022-08-28,INR,4.3,Hourly,0.0,CG000577,CP003,0.895,0.895,8000,10000,13000,Medium,0.05,False,0,AI-Augmented Professional
WC00000630,W00000630,2022-07-01,USD,151000.0,Annual,0.12,CG001724,CP001,0.913,0.913,105000,165000,220000,Medium,0.05,False,0,AI Governance
WC00000631,W00000631,2022-03-21,USD,175000.0,Annual,0.12,CG001733,CP001,1.059,1.059,105000,165000,220000,Medium,0.05,False,0,AI-Augmented Professional
WC00000632,W00000632,2023-01-01,BRL,84600.0,Annual,0.12,CG000203,CP001,1.191,1.191,46000,71000,96000,Low,0.03,False,0,AI User
WC00000633,W00000633,2022-03-25,USD,99400.0,Annual,0.05,CG001740,CP001,0.807,0.904,76000,110000,140000,Critical,0.12,True,10700,AI Builder
WC00000634,W00000634,2023-08-02,MXN,26900.0,Annual,0.03,CG000938,CP001,1.035,1.035,19000,26000,32000,Medium,0.05,False,0,AI-Augmented Professional
WC00000635,W00000635,2024-07-01,USD,132000.0,Annual,0.08,CG001705,CP001,1.098,1.098,84000,120000,155000,Medium,0.05,False,0,AI-Augmented Professional
WC00000636,W00000636,2023-01-12,AUD,144000.0,Annual,0.12,CG000068,CP001,1.03,1.03,92000,140000,190000,Low,0.03,False,0,AI User
WC00000637,W00000637,2024-01-01,EUR,130000.0,Annual,0.08,CG000526,CP001,1.087,1.087,85000,120000,160000,Critical,0.12,False,0,AI Builder
WC00000638,W00000638,2021-07-01,CAD,74300.0,Annual,0.05,CG000399,CP001,0.965,0.965,54000,77000,100000,Medium,0.05,False,0,AI-Augmented Professional
WC00000639,W00000639,2023-03-14,GBP,146000.0,Annual,0.08,CG001606,CP001,1.006,1.127,89000,130000,165000,Critical,0.12,True,15700,AI Builder
WC00000640,W00000640,2024-07-08,USD,87500.0,Annual,0.05,CG001659,CP001,0.931,0.931,66000,94000,125000,Medium,0.05,False,0,AI-Augmented Professional
WC00000641,W00000641,2021-01-26,MXN,43300.0,Annual,0.08,CG000895,CP001,0.963,0.963,32000,45000,59000,Medium,0.05,False,0,AI-Augmented Professional
WC00000642,W00000642,2025-06-20,USD,366000.0,Annual,0.25,CG001654,CP001,1.03,1.03,195000,355000,520000,Medium,0.05,False,0,AI-Augmented Professional
WC00000643,W00000643,2023-01-01,AUD,49400.0,Annual,0.03,CG000092,CP001,0.851,0.851,44000,58000,73000,High,0.08,False,0,AI Builder
WC00000644,W00000644,2022-01-01,GBP,99800.0,Annual,0.05,CG001542,CP001,1.16,1.16,60000,86000,110000,High,0.08,False,0,AI Governance
WC00000645,W00000645,2025-07-01,AUD,62.74,Hourly,0.0,CG000041,CP002,0.9,0.9,93000,145000,195000,Medium,0.05,False,0,AI-Augmented Professional
WC00000646,W00000646,2024-01-01,EUR,62400.0,Annual,0.03,CG000461,CP001,0.979,1.057,44000,59000,74000,High,0.08,True,4600,AI Governance
WC00000647,W00000647,2024-07-06,AUD,211000.0,Annual,0.18,CG000006,CP001,1.053,1.053,130000,200000,270000,Medium,0.05,False,0,AI-Augmented Professional
WC00000648,W00000648,2021-11-09,INR,40000.0,Annual,0.08,CG000598,CP001,0.975,0.975,29000,41000,54000,High,0.08,False,0,AI Governance
WC00000649,W00000649,2022-01-01,INR,518000.0,Annual,0.5,CG000603,CP001,1.248,1.248,165000,415000,665000,High,0.08,False,0,AI Governance
WC00000650,W00000650,2021-10-09,EUR,138000.0,Annual,0.12,CG001022,CP001,0.987,0.987,91000,140000,190000,Low,0.03,False,0,AI User
WC00000651,W00000651,2021-01-01,AUD,54000.0,Annual,0.03,CG000011,CP001,0.902,0.947,42000,57000,71000,Medium,0.05,True,2600,AI-Augmented Professional
WC00000652,W00000652,2024-12-21,AUD,80400.0,Annual,0.08,CG000085,CP001,0.812,0.812,70000,99000,130000,Medium,0.05,False,0,AI-Augmented Professional
WC00000653,W00000653,2024-02-13,EUR,59800.0,Annual,0.03,CG000497,CP001,0.938,1.013,44000,59000,74000,High,0.08,True,4400,AI Builder
WC00000654,W00000654,2022-01-01,EUR,46900.0,Annual,0.03,CG001307,CP001,0.987,1.066,33000,44000,54000,High,0.08,True,3500,AI Builder
WC00000655,W00000655,2024-07-01,AUD,67700.0,Annual,0.03,CG000119,CP001,0.93,1.042,49000,65000,82000,Critical,0.12,True,7300,AI Builder
WC00000656,W00000656,2022-05-07,EUR,97300.0,Annual,0.08,CG000535,CP001,0.927,0.927,74000,105000,140000,Medium,0.05,False,0,AI-Augmented Professional
WC00000657,W00000657,2024-07-01,INR,109000.0,Annual,0.25,CG000655,CP001,0.994,0.994,60000,110000,155000,Medium,0.05,False,0,AI-Augmented Professional
WC00000658,W00000658,2024-01-01,INR,48700.0,Annual,0.08,CG000562,CP001,1.083,1.083,31000,45000,58000,High,0.08,False,0,AI Product / Transformation
WC00000659,W00000659,2023-10-09,GBP,83100.0,Annual,0.05,CG001587,CP001,1.052,1.052,55000,79000,105000,Medium,0.05,False,0,AI Governance
WC00000660,W00000660,2023-09-01,INR,50300.0,Annual,0.12,CG000635,CP001,0.883,0.883,37000,57000,77000,High,0.08,False,0,AI Builder
WC00000661,W00000661,2023-01-01,USD,152000.0,Annual,0.08,CG001669,CP001,1.086,1.086,98000,140000,180000,High,0.08,False,0,AI Risk / Compliance
WC00000662,W00000662,2023-06-18,CAD,121000.0,Annual,0.12,CG000383,CP001,0.896,0.896,88000,135000,180000,Medium,0.05,False,0,AI-Augmented Professional
WC00000663,W00000663,2024-07-01,CAD,53200.0,Annual,0.03,CG000398,CP001,0.95,0.95,42000,56000,70000,Medium,0.05,False,0,AI-Augmented Professional
WC00000664,W00000664,2021-01-20,JPY,47700.0,Annual,0.03,CG000713,CP001,0.973,0.973,37000,49000,61000,Medium,0.05,False,0,AI-Augmented Professional
WC00000665,W00000665,2023-10-01,INR,22200.0,Annual,0.03,CG000596,CP001,1.009,1.009,17000,22000,28000,High,0.08,False,0,AI Governance
WC00000666,W00000666,2023-02-07,JPY,98600.0,Annual,0.08,CG000760,CP001,1.146,1.146,60000,86000,110000,Medium,0.05,False,0,AI-Augmented Professional
WC00000667,W00000667,2025-12-04,BRL,28.79,Hourly,0.0,CG000157,CP002,1.015,1.015,41000,59000,76000,High,0.08,False,0,AI Product / Transformation
WC00000668,W00000668,2024-09-28,AUD,47.12,Hourly,0.0,CG000103,CP003,0.99,0.99,70000,99000,130000,Medium,0.05,False,0,AI Governance
WC00000669,W00000669,2022-07-01,INR,19500.0,Annual,0.03,CG000668,CP001,0.842,0.884,16000,22000,27000,Medium,0.05,True,900,AI-Augmented Professional
WC00000670,W00000670,2021-01-01,EUR,47800.0,Annual,0.03,CG000488,CP001,0.886,0.886,41000,54000,68000,Medium,0.05,False,0,AI-Augmented Professional
WC00000671,W00000671,2025-06-14,EUR,651000.0,Annual,0.4,CG000503,CP001,0.958,0.958,270000,680000,1090000,High,0.08,False,0,AI Builder
WC00000672,W00000672,2023-01-01,MXN,39200.0,Annual,0.05,CG000921,CP001,1.098,1.153,24000,34000,44000,Medium,0.05,True,1900,AI-Augmented Professional
WC00000673,W00000673,2022-01-01,GBP,86200.0,Annual,0.05,CG001497,CP001,1.038,1.038,58000,83000,110000,Medium,0.05,False,0,AI-Augmented Professional
WC00000674,W00000674,2023-09-18,GBP,98800.0,Annual,0.08,CG001516,CP001,0.898,0.898,78000,110000,145000,Medium,0.05,False,0,AI-Augmented Professional
WC00000675,W00000675,2021-07-01,AUD,104000.0,Annual,0.08,CG000103,CP001,1.055,1.055,70000,99000,130000,Medium,0.05,False,0,AI Governance
WC00000676,W00000676,2021-07-01,INR,124000.0,Annual,0.25,CG000583,CP001,1.077,1.077,63000,115000,165000,Medium,0.05,False,0,AI-Augmented Professional
WC00000677,W00000677,2024-10-01,USD,135000.0,Annual,0.08,CG001669,CP001,0.964,0.964,98000,140000,180000,High,0.08,False,0,AI Risk / Compliance
WC00000678,W00000678,2022-09-22,MXN,138000.0,Annual,0.25,CG000835,CP001,0.85,0.918,83000,150000,220000,High,0.08,True,10200,AI Product / Transformation
WC00000679,W00000679,2025-12-08,USD,55400.0,Annual,0.03,CG001685,CP001,0.827,0.827,50000,67000,84000,Low,0.03,False,0,AI User
WC00000680,W00000680,2021-11-22,AUD,111000.0,Annual,0.08,CG000121,CP001,0.927,0.927,84000,120000,155000,Critical,0.12,False,0,AI Builder
WC00000681,W00000681,2024-01-01,MXN,23600.0,Annual,0.03,CG000866,CP001,0.873,0.873,20000,27000,33000,High,0.08,False,0,AI Governance
WC00000682,W00000682,2023-07-18,INR,37700.0,Annual,0.08,CG000643,CP001,0.992,0.992,27000,38000,50000,Medium,0.05,False,0,AI Governance
WC00000683,W00000683,2024-07-01,EUR,104000.0,Annual,0.08,CG000508,CP001,1.041,1.041,70000,100000,130000,Medium,0.05,False,0,AI Governance
WC00000684,W00000684,2025-01-01,EUR,108000.0,Annual,0.08,CG000976,CP001,1.029,1.029,72000,105000,135000,Medium,0.05,False,0,AI-Augmented Professional
WC00000685,W00000685,2025-01-01,EUR,214000.0,Annual,0.18,CG000501,CP001,1.019,1.019,135000,210000,280000,High,0.08,False,0,AI Builder
WC00000686,W00000686,2024-01-01,INR,37400.0,Annual,0.05,CG000660,CP001,0.953,1.067,24000,35000,45000,Critical,0.12,True,4000,AI Builder
WC00000687,W00000687,2022-01-01,GBP,58300.0,Annual,0.03,CG001541,CP001,0.94,0.94,46000,62000,77000,High,0.08,False,0,AI Governance
WC00000688,W00000688,2021-07-01,INR,137000.0,Annual,0.25,CG000574,CP001,1.193,1.193,63000,115000,165000,Medium,0.05,False,0,AI-Augmented Professional
WC00000689,W00000689,2023-05-30,USD,88600.0,Annual,0.05,CG001623,CP001,0.943,0.943,66000,94000,125000,Medium,0.05,False,0,AI-Augmented Professional
WC00000690,W00000690,2023-01-03,EUR,58000.0,Annual,0.03,CG000470,CP001,1.006,1.036,42000,56000,70000,Low,0.03,True,1700,AI User
WC00000691,W00000691,2022-09-19,EUR,126000.0,Annual,0.08,CG001066,CP001,0.934,1.046,83000,120000,155000,Critical,0.12,True,13400,AI Builder
WC00000692,W00000692,2024-07-01,MXN,200000.0,Annual,0.25,CG000835,CP001,1.237,1.336,83000,150000,220000,High,0.08,True,14800,AI Product / Transformation
WC00000693,W00000693,2021-12-30,USD,67100.0,Annual,0.03,CG001649,CP001,0.94,0.987,51000,68000,85000,Medium,0.05,True,3200,AI-Augmented Professional
WC00000694,W00000694,2025-06-28,INR,18500.0,Annual,0.03,CG000650,CP001,0.882,0.882,16000,21000,26000,Medium,0.05,False,0,AI-Augmented Professional
WC00000695,W00000695,2022-06-09,INR,20200.0,Annual,0.03,CG000596,CP001,0.919,0.919,17000,22000,28000,High,0.08,False,0,AI Governance
